Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
185,21136965112,5,1.0,0.7894740104675293,19,4,15,2021-08-11,"I actually really like this. Before trying this, I used to exclusively only use the Drunk Elephant one. Tho I really love that one, it’s super pricey and the packaging is HORRIBLE. The only down slide I could see about this one, is how mild it is. But I personally love that because it means  I can use it almost every night and my skin loves it! The price is great, the packaging is great, and my sensitive skin is never irritated by it! It also lasts a long time.",A must have staple,light,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
186,2493776302,5,1.0,0.8666669726371765,15,2,13,2021-08-08,I’ve switched from using the Ordinarys retinol to the Inkey list and my skin has reacted well! Currently on my third bottle!,,lightMedium,brown,oily,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
187,924102270,5,1.0,0.970874011516571,103,3,100,2021-08-07,I absolutely love this retinol. It’s strong and does the job. This is my second time buying it and truly I love it more than any other retinol I’ve tried —including pricier brands like DE.,More powerful than products twice the price,rich,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
188,31062425039,5,1.0,0.8999999761581421,10,1,9,2021-08-06,"I have very sensitive skin and had no irritation with this product. I noticed some small differences in my skin like reduction of dark spots and overall brightness. This may have also helped with acne/texture. However, I also use glycolic acid but I’m sure this helped. Glad a found a retinol that caused no irritation and a product that didn’t break me out!",great for sensitive skin,lightMedium,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
189,9074712246,1,0.0,0.1875,48,39,9,2021-08-05,I have used this several times.  it was like putting nothing on my face.  did nothing.  I would recommend the drunk elephant frambose over this.,don’t waste your money!,fair,hazel,dry,,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
190,29563904177,4,0.0,1.0,6,0,6,2021-08-05,"My skin has had a hard time getting used to this, even at once a week. I was hoping to be able to use it more, so I am thinking I need something a little more soothing than this. Unfortunately it appears that my skin is too sensitive for this product.",Ok,light,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
191,9825991660,5,1.0,0.9090909957885742,11,1,10,2021-07-31,If you struggle with acne or acne scars PLEASE consider getting this!! I personally have combo/oily acne prone skin and this has been such a great product for me. I do not use it everyday since retinol is not gentle enough to use everyday. I use it about 1-2 times a week depending on how my skin is feeling. I am not exaggerating when I say every morning after the night that I put this on my skin looks so glowy and fresh. I literally look forward to seeing my skin the morning after because it’s that good.,I love it,mediumTan,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
192,21606764775,5,1.0,0.8888890147209167,9,1,8,2021-07-30,My face broke out like the first week of using it but my skin is glowing now and almost flawless. Im using other stuff of course but I do believe this has contributed a lot.,,deep,brown,normal,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
193,6135833833,3,1.0,0.846153974533081,13,2,11,2021-07-28,"I think this is a good retinol for beginners to build tolerance, if you have skin sensitivity, or are in your early 20s and want to start using retinol. This has a serum gel like consistency which is nice, not too tacky. I am in my early 30s, retinol is a must for me. I own prescription retinol, my skin got slightly irritated, I tried this one out.  I do not notice a drastic difference in fine lines or skin complexion YET. I have been using this for a month. The first few days I broke out in tiny white heads bc this product contains dimethicone. After a week or two my skin tolerated it. I alternate between this one and my prescription one depending on my skin is reacting. I don’t think it is a bad serum however if you want are expecting results for anti aging you might want to look for prescription or another form of retinol.",Okay starter,lightMedium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
194,25464386916,1,0.0,0.4242419898509979,33,19,14,2021-07-26,Made me break out and I don’t have sensitive skin. You’re better off using a more expensive retinol serum that won’t irritate your skin. Not worth the hype.,don’t buy it,medium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
195,5871046062,5,1.0,0.5,8,4,4,2021-07-21,Love this! I’ve seen such a difference in the texture of my skin which I’ve been struggling with for a while. I’ve been told retinol is super helpful in a skincare routine and the price point for this makes it super accessible.,,light,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
196,931252777,5,1.0,1.0,5,0,5,2021-07-19,"You get a lot of product for the price and it works well.  After using for about 4 weeks my skins drastically improved. Glad I tried, for the price you can’t beat it.",love this product,light,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
197,32366921294,5,1.0,0.5,8,4,4,2021-07-19,I just started using this so it’s too soon to tell. I purchased this for anti-aging.  I am able to use it every night and it does not sting or irritate my sensitive skin.,Too soon to tell,fair,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
198,23969777336,3,0.0,0.625,8,3,5,2021-07-16,"It’s good enough for the price tag, but you can find someone better at a slightly higher price. I recommend Roc. It helps renew skin, but doesn’t get rid of acne, acne scar, or shallow wrinkles. Suitable for frequent use, limited results",Results are not clear,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
199,1224973710,5,1.0,1.0,5,0,5,2021-07-13,"I have such sensitive skin that I was afraid to try retinol until my early 50s. This product does not aggravate my skin at all and I have noticed improvement in my face, neck, and décolleté. I use along with the retinol eye cream. A good first level of retinol product.",Wonderful for my sensitive skin,fair,hazel,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
200,7933729168,5,1.0,0.9166669845581056,12,1,11,2021-07-12,This is a good retinol to start. I use it for acne and blemishes since salicylic acid products seem to break me out even more. I use it at night and the morning after my skin looks like glass. 10/10 would recommend!,Great product!,light,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
201,5511860195,5,1.0,0.75,4,1,3,2021-07-12,I use this on a daily based as part of my night time routine and it works amazing I started seeing a difference after a month of using this really good specially for the price will definitely be purchasing more,,fair,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
202,30001409571,5,1.0,1.0,35,0,35,2021-07-09,"I just wanted to say I see a lot of people reviewing this saying it broke them out, when you start using a retinol this is common! It means your cell turnover is quicker and your skin is actually purging. Hope this helps!",,lightMedium,,combination,,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
203,6033277380,5,1.0,0.875,8,1,7,2021-07-08,"No complaints. Works great, price is affordable, and separating my retinol from my moisturizer let’s me have more choices.",awesome stuff,fair,hazel,dry,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
204,24895656338,5,1.0,1.0,6,0,6,2021-07-07,I love this product. It leaves my skin hydrated. Its a really good retinol to include in skincare routine,,mediumTan,brown,normal,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
205,2268448093,3,0.0,0.3333329856395721,18,12,6,2021-07-07,"I wanted to love this retinol - fantastic price point, and I really liked the texture. It was smooth and easy to apply, but it made my breakouts significantly worse. I know it was this specific product because as soon as I stopped using it, my skin bounced back pretty much immediately.",,fair,blue,oily,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
206,25813527816,5,1.0,0.8888890147209167,9,1,8,2021-07-05,Well worth the price. Makes a difference over time instead of the drama of completely turning my face into a peeling mess w/ Rx retinoid cream.,,fair,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
207,6999485865,5,1.0,1.0,4,0,4,2021-07-02,"I was able to see results since the first couple of days, my skin looks brighter and even. I love this product!!!!",,fair,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
208,8996489232,4,1.0,0.5789470076560974,19,8,11,2021-07-01,"I struggle with acne and was excited to use this but although it’s VERY HYDRATING and made my skin feel so supple and soft, it broke me out! I don’t think my skin is the target group (19 y/o) but will say after giving it to my mom (45 y/o) she loved it!! So I would not buy for myself again but would recommend it to others!",Not for me but…,lightMedium,,combination,,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
209,6863111544,5,1.0,0.9545450210571288,22,1,21,2021-06-30,"I’ve been using this product for a little over 2 weeks now and I’m actually seeing positive results. I kept my expectations low even though the reviews are great but this stuff really works. Giant pores are something I’ve dealt with since I was a teen and this retinol is slowly shrinking them. Acne scars are also starting to fade. I’m especially pleased with how gentle it is, usually when I try new skincare products I break out like crazy. They recommend using it 2-3x per week when first starting but I went all in and started using it daily. With that being said, I experienced no irritation, no purging, no breakouts. AMAZING. I will definitely continue using this product and will recommend to everyone.",Amazed,light,green,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
210,6033806519,5,1.0,1.0,3,0,3,2021-06-30,After using this for a month I noticed my skin looks more youthful and has fewer imperfections. I also love the price compared to other drugstore retinol brands.,,light,brown,oily,red,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
211,6764041701,1,0.0,0.699999988079071,20,6,14,2021-06-29,"I used this product every night until it ran out and I honestly cannot see the slightest difference. It didn’t irritate my skin or make me break out, but it also didn’t reduce the appearance of my acne scars, even out my skin tone, or soften my smile lines in the least bit.",i wanted to love it but it doesn't do anything,lightMedium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
212,10755668241,5,1.0,0.9090909957885742,11,1,10,2021-06-27,"I’m almost 4 weeks into using this product and I can definitely tell it’s starting to take effect! I started with every other night the first week and then upped to every night and I didn’t get that same redness/flakiness and irritation I’d get with other retinol products! The fine lines on my forehead and under eyes have almost disappeared, I’ve been pairing with glow recipes plum plump hyaluronic acid to stay hydrated, and I think this combo has finally been the one that’s started making a difference. Excited to see what happens at the 6 week mark (the timeframe they advertise for peak performance)",Gentle but effective!,mediumTan,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
213,30710348244,2,0.0,0.4444440007209778,9,5,4,2021-06-26,My dark spots has been more evident when I started using it. Disappointing :(,,fair,brown,normal,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
214,11583333691,2,0.0,0.7142860293388367,7,2,5,2021-06-24,Honestly disappointed with this. Saw no difference in my skin. It didn’t break me out but it didn’t help with anything either. I’ll probs use up the bottle just to finish it off but I won’t be buying it again. Generally have not been impressed with The Inkey List products... I’m much more of an The Ordinary girl.,Will not buy again,medium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
215,6813890058,5,1.0,1.0,13,0,13,2021-06-23,"I love this stuff! I put it on in the PM as instructed and I wake up with noticeably smoother skin, it fills in my wrinkles and plumps my skin, my husband has even commented on how good Iv been looking in the mornings and now I bought him a bottle. Definitely repurchasing for myself again!",YOUTH IN A BOTTLE!,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
216,31466851090,5,1.0,1.0,10,0,10,2021-06-23,Changed my entire skin texture. I paired with niacinimide and my break outs are controlled and my skin is Dewey the best it’s EVER looked.,,fair,brown,combination,auburn,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
217,12906569525,5,1.0,0.8333330154418945,6,1,5,2021-06-22,"This is my first time using retinol and I really like it! I started using it every 3 days and upped to every two days. It does slightly tingle when I put it on, but it’s honestly very light. It doesn’t feel like that “burning” sensation I have when I put on harsh products. I have sensitive dry skin. I wake up with soft skin and all the acne I had last night dried up. I use this alongside the Laniege moisturizing toner as I struggle with dry, flaky cheeks. I’ve always heard people say that this is a great “starter” retinol for those that are younger, and I agree. I know this may not work for everyone, but for $9.99, it definitely doesn’t hurt to try.",working wonders for my skin,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
218,10161692047,5,1.0,1.0,4,0,4,2021-06-21,"i love this! i have been suffering from acne because of PCOS and this has helped my skin so much, it doesnt really have a smell and has a nice texture",saving my skin,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
219,21440877626,4,1.0,1.0,3,0,3,2021-06-20,Pretty good for the price. Some irritation but it seems to be effective.,,light,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
220,30442538370,2,0.0,0.25,4,3,1,2021-06-18,this did nothing to my skin. i have a lot of acne and dry sensitive skin. was hoping this would help. but no. it rlly did nothing at all. the only reason it got two stars was because it wasn’t irritating at all,did nothing,fair,green,dry,,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
221,29820289280,5,1.0,0.75,4,1,3,2021-06-13,I use to use a 0.5% retinol and it wasn’t cutting it for me anymore so I switched to this one and it has been working wonders! Not only is it super affordable but it has really helped out for cleaning up my acne. Will continue to use!,Great for acne!,fair,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
222,24494523713,3,0.0,0.2941179871559143,17,12,5,2021-06-12,"Couldn’t say if it really did much. I think the first few times I used it, I noticed my skin glowing a bit more than usual. However, this just made me break out all over my face and neck. Wish it had worked since it’s a great price",Caused acne,tan,,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
223,30475736313,5,1.0,1.0,11,0,11,2021-06-12,"This is my first time using an anti aging serum, and I am so glad I started with this one! For one, the cost is amazing. Also I have built up a tolerance to being able to use this product every night after 2 months. My skin is very sensitive so I was pleased I only had minor irritation during the first month. I have dramatically seen an improvement in my fine lines around my eyes",Def recommend,light,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
224,10399763273,5,1.0,1.0,4,0,4,2021-06-11,"i had a lot of bumpy skin and damages skin from picking at it and it truly helped a lot with evening out my complexion! make sure to wear lots of sunscreen especially when using this product. it’s an affordable and effective retinol. I have normal to dry skin and i don’t really suffer from sensitivity in the skin. this also didn’t seem to increase my sensitivity to other products, just make sure to use as directed on the box!",HOLY GRAIL OF A PRODUCT,lightMedium,brown,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
225,7838101146,5,1.0,0.8333330154418945,6,1,5,2021-06-10,"This was the first retinol I have used, and I would say it is going to stay in my routine for a long time! It has helped so much with lightening my acne scars and helping new pimples disappear faster! I still have to adjust to it even if it’s a milder concentration. But after 4 weeks of use I will say my skin looks so much better and much more even!",Beginner Retinol,light,brown,oily,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
226,28113931232,5,1.0,0.8333330154418945,6,1,5,2021-06-06,"Best price in the game, no irritation, results with consistency.Every time i use it my skin does looks a lot smoother, which is great for someone with acne scarsStarted using it twice a week, now its every other day. (I’ve tried daily but sometimes a pimple would start forming but it disappears the next day after i stop use)",,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
227,1331335975,5,1.0,1.0,3,0,3,2021-06-06,"I really like this serum. It is very affordable, I haven’t had any irritation, and it plays well with the other serums in my routine. I would definitely repurchase.",,lightMedium,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
228,10560114367,2,0.0,1.0,3,0,3,2021-06-06,This literally did nothing for my skin. I would invest in a more expensive retinol if you want to see results.,not worth it,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
229,31911596946,5,1.0,0.4000000059604645,10,6,4,2021-06-06,"Got very quick overnight results after just two days of using the retinol! I’ve been putting it on my face right before going to sleep, every one or two nights, and it makes my skin so SOFT and SMOOTH in the morning! This is my first time using retinol and it is honestly amazing.",Impressed!,fair,brown,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
230,25412335775,4,1.0,1.0,7,0,7,2021-06-05,"Is a good retinol for beginners. Non irritation, good price. I’ve been using this for about 3 months but I can notice some improvement on my skin texture and dark spots since the first 2 week. I started using this 2-3 night/ week and now 5 nights/week.",Good retinol for beginners,medium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
231,5246593739,4,1.0,0.75,4,1,3,2021-06-05,"I admittedly haven’t see much of a difference (have been using for 2 months) but the product is mild and it feels good to be starting a retinol in any case! Smell is a little weird, but not bothersome. Would recommend to anyone that wants to try retinol!",,fair,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
232,6641484675,4,1.0,0.4000000059604645,5,3,2,2021-06-02,I have been using this product for about two months now. I’ve never used retinol. For right now I can say that I am starting to see a bit of a difference in my skin. I think I’m still in the “trust the process” stage. Overall I would say I like this product!,okay,mediumTan,brown,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
233,6266273957,4,1.0,0.25,4,3,1,2021-05-31,"I haven’t used it long enough to see a difference, but i like the consistency and how it feels on the skin, i use it every night",,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
234,9624206701,5,1.0,0.7142860293388367,7,2,5,2021-05-30,I love this retinol I’m on my second bottle. I also bought one for my boyfriend and make him use it too.,,mediumTan,hazel,dry,auburn,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
235,27471955659,5,1.0,1.0,12,0,12,2021-05-26,"I have been using it for 3 weeks, loving it so far. I can see some improvements on the texture of my skin and the post acne marks is fading faster compared to before. The purging isn’t as bad as I would have thought as long as you don’t used too much product. It’s great for beginners, but I would recommend starting once a week first before increasing the uses. Overall, love it and just bought another bottle.",Game changer!,fair,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
236,31429981665,5,1.0,1.0,3,0,3,2021-05-22,I am IN LOVE with this serum it leaves my skin looking smooth and feeling so soft! worth every penny!,In love with this product,lightMedium,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
237,5569238571,5,1.0,0.8888890147209167,9,1,8,2021-05-20,"I use prescription tretinoin 0.1% on my face but I don’t use it on my neck or chest so I bought this to try out. It did make my chest peal a little, which is okay with me because I know that happens. Other than that, my chest especially looks so much smoother! My neck has deeper creases so I don’t expect this to cure that but wow, for the price, this is the way to go. I HIGHLY recommend this product.",EXCELLENT retinol serum!,light,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
238,10076897189,4,1.0,0.75,20,5,15,2021-05-18,When I was a kid my family had pet guinea pigs and this product smells exactly like the cage we had for them. When it was dirty. Other than that its a good product and I like that it’s hydrating.,Well...,light,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
239,5869378428,5,1.0,1.0,3,0,3,2021-05-13,Skin looked clearer and pores more refined in just one week of use.  Non-irritating and priced well.,Effective & non-irritating,fair,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
240,23218101793,5,1.0,0.699999988079071,10,3,7,2021-05-12,"This product has TRANSFORMED my skin, since using this product for a month every night the texture in my skin has gotten so much smoother, it helped get rid of my acne, it made me look glowy in the morning, my skin just looks so much more plump and healthy",THE BEST SERUM,medium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
241,6690306213,5,1.0,0.857142984867096,7,1,6,2021-05-11,"So far so good.I have very dry, acne prone skin (31) and  I’m new to retinol and so far no bad reactions after few weeks of use. I use retinol one night, then next night hydrating mask or just moisturizer, the night after that niaminacide serum and again one night after that one night skipping any actives or adding extra hydration. I will continue using it like that. I see little improvements with acne so far, will see how it goes on with the fine lines. First night I tried it, I applied retinol on top of moisturizer. This is the safer way to begin.",Good for beginners,fair,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
242,1513244,3,0.0,0.8604649901390076,43,6,37,2021-05-11,"For the price point, this is decent but it is not very strong. It would be good for young, first-time retinol users but there are much better ones out there for older, aging skin. It is more a serum than a gel and can be sticky which makes it difficult to layer anything over it.","Fine for young, first-time retinol users.",light,hazel,normal,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
243,28277411949,5,1.0,0.75,8,2,6,2021-05-11,Great starter retinol! The opening is really small so much easier to only get a little bit for spot treatment. I use it every other day and I have noticed my smile lines get a little tighter and bouncier skin after 2 weeks. I love it!,Great Starter Retinol!!,light,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
244,28131488917,4,1.0,0.8918920159339905,37,4,33,2021-05-11,"I started using this product a few weeks ago, I build it up to 3-4 days a week after cleansing and before other serums as advised, my face does not feel irritated and I haven’t peeled or developed any type of side effects that some other users claim to experience. I think is a little too early for me to be able to see tangible results but I will follow up with other review in a few more weeks from now. Just be mindful with your application as it seems that can cause irritation and other issues depending on the individual. Here goes an unfiltered picture. Looking forward to see improvements especially in my “laugh lines”",,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
245,926853990,5,1.0,1.0,10,0,10,2021-05-09,"I decided to revamp my entire skin care routine. I went to The Inkey List’s website, and took their skin care quiz.  It gave me a full day/night routine to follow. I then came to Sephora to purchase. Day = fulvic acid cleanser, hyaluronic acid, alpha arbutin, collagen booster, and ending with turmeric moisturizer. Night = retinol or polyglutamic acid. My absolute favorite product has been this retinol serum. It is just enough to make a difference, but not dry me out. I’ve been using it 10 days, and already have a decrease in the thick line on my forehead. My overall skin texture has improved!  I’m a HUGE fan! On a sidenote, the collagen booster broke me out with cystic acne, and the fulvic acid cleanser is a definite no-go for combo or dry skin. I’m sure it’s lovely for oily skin. Overall, I’m a big fan of what this company offers!!","Big fan!  See a diff after 10 days, not drying",mediumTan,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
246,6692300703,1,0.0,0.8999999761581421,20,2,18,2021-05-06,"I having been using this nightly for 3 months and have seen no change in the look or feel of my skin. This product and their peptide moisturizer are very subpar. Perhaps if you’re in your early to mid 20’s, The Inkey List product line would be a fine intro into an anti-aging skincare routine. But for those 30 and up, don’t expect to see any kind of significant anti-aging results. Honestly, the $6 jar of St. Ives collagen and elastin face moisturizer I used to buy made my skin look better than these two products have. And I feel that after 3 months, that’s a reasonable time frame to expect to see some kind of results. I’ve come to the conclusion that these OTC retinols just aren’t strong enough. I’ll be switching over to a prescription retinol moving forward.",Subpar Products,light,green,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
247,1583218358,5,1.0,1.0,2,0,2,2021-05-05,"Great formula that sinks right into my skin. I like this consistency much better than TO retinol in squalane. This layers great without pilling on me. The long-term effects, we’ll have to see, but so far so good.",,light,green,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
248,27680715598,3,1.0,1.0,2,0,2,2021-05-05,"Certainly helped with uneven texture & even helped clear up some acne, but it did almost nothing for my post-acne hyperpigmentation spots. The description says its formulation is a cream, but it is most definitely a serum-y type texture. Would recommend for beginners to retinol.",Just okay!,lightMedium,green,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
249,26183103731,5,1.0,0.6000000238418579,5,2,3,2021-05-03,With consistent uses i noticed fine lines fading. nice product with low price. i like.,,fair,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
250,1401724806,5,1.0,0.6923080086708069,13,4,9,2021-04-29,"Love this. I have tried prescription strength Tretinoin and hated it it’s still gathering dust somewhere. This was gentle enough and I can see a difference! I felt my skin was tighter and smoother. I didn’t read the package and went straight to using daily without any issues. For the price point it’s worth a shot if it doesn’t work for you it’s no biggie, if it does then great! Definitely recommend. Already repurchased",,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
251,1566085619,5,1.0,0.800000011920929,5,1,4,2021-04-29,"I have prescription retinol and it’s just too harsh for my skin. I started using this lower percentage retinol and my skin is glowing. It doesn’t make my skin red, irritated or flakey. I think within a few more weeks I’ll graduate to my higher percentage retinol but this is an amazing in between product for sure. Price point is amazing! I use it every night and it’s not too much for my skin.",Great lower percentage retinol product,fair,green,dry,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
252,21760630048,5,1.0,0.6666669845581055,3,1,2,2021-04-27,"Awesome! Best retinol so far, Can be used daily! Will buy again",,light,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
253,12389465569,5,1.0,0.8181819915771484,11,2,9,2021-04-26,It’s gentle enough to use every night. Smells a sweet and nutty. Doesn’t break the bank and keeps my wrinkles in check. Layers on just fine over my other skin care! No pilling or sensitivity!,,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
254,20817058845,5,1.0,1.0,3,0,3,2021-04-26,Loved. Use every other day at night and no irritation.,amazing,tan,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
255,6370046510,5,1.0,1.0,7,0,7,2021-04-25,"I have tried multiple retinol and retinol-type products in the past for my hyperpigmentation and acne scarring. Each gave me varying levels of success, but always broke me out (past the point of the “purge”) and left me fire hydrant red. Until now. I’ve used this product several nights, and haven’t had a single problem. I put this on after cleansing and toning - nothing more, nothing less. Results have not been as dramatic as others before because it’s a lower intensity retinol, but I’m still seeing results! For $10, it’s absolutely worth a try, and I will be buying again!",Pleasantly surprised,light,hazel,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
256,1851354761,5,1.0,1.0,3,0,3,2021-04-25,"LOVE. THIS. RETINOL. Great price, great texture, great results. I love how this feels going onto my skin. Added bonus, my sun spots have been fading along with fine lines. I’m ordering another for my neck as well. Beyond happy with this product.",bye bye wrinkles and dark spots.,mediumTan,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
257,1837413675,1,0.0,0.2857140004634857,21,15,6,2021-04-24,This smells awful and looks green. Think I got an expired one. Sephora refunded but not willing to try again.,smells bad,light,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
258,28994849419,5,1.0,1.0,4,0,4,2021-04-22,"First retinol I’ve ever tried. I know they say you’re suppose to start seeing results within 2-4 weeks; but I honestly saw results within 1-3 weeks. The light acne ( hint: light ) was clearing up on my forehead, and left cheek...I want to add nothing drastic changed about my face except for minor acne and maybe, something else I can’t place my finger on. I’m 100% rooting for this retinol, because it’s affordable and great for beginners - next to the versed retinol at Target.",great for beginners,fair,green,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
259,21798072721,5,1.0,0.1666669994592666,6,5,1,2021-04-19,It has a light smell of licorice but it doesn’t linger.,,fairLight,blue,oily,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
260,6345971158,5,1.0,1.0,21,0,21,2021-04-18,"Okay listen, So at first I was skeptical. “This has a low percentage of retinol, it’s not gonna do anything.” Etc. And for some time it felt that way... I started with spot treating areas that I wanted to even skin tone (around my mouth and acne scars). And it felt like it did nothing. And it started to break me out in small pimples and that’s when I wanted to stop using it. But I persevered (I know they say there’s a period of time when your skin needs to get used to it). About 4-5 weeks later of alternating every few days and being annoyed with the breakouts, I started to use more (I’d apply a very very thin layer over my entire face). I didn’t apply on my forehead to see if my differin could do a better job. Nope! I still broke out on my forehead but the rest of my face remained clear...Last night I put it on my forehead... this morning my breakout is gone...I moisturized with PTR  hyaluronic cloud moisturizer first (let us sink in). Then apply this in a thin layer before bed like 3x a week). Use your sunscreen!Don’t let the low percentage of retinol discourage you. If you’re new to retinol like me, staring off small is best if you want to work your way up to something stronger some day.","It does work, be patient",fair,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
261,30195924533,2,0.0,0.4545449912548065,11,6,5,2021-04-16,Did not find any positive skin changes while using. I do have more acne in areas I previously did not and the scarring/hyperpigmentation is worse. Switching to cerave,not for me,fair,green,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
262,6462184964,4,1.0,0.6000000238418579,5,2,3,2021-04-15,Love this retinol serum. especially for the price as well its perfect!,,fair,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
263,5541088647,5,1.0,0.699999988079071,10,3,7,2021-04-14,"I really love using this retinol, I have sensitive/acne prone skin and this retinol I use every other night, between my vitamin c serum. It does help with diminishing my acne and small bumps along my cheeks and it is not harming my skin in any way as it is very gentle. If you would like to start off as your first retinol, the inkey list one is great!",Gentle Retinol!,light,brown,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
