time,machine_id,event
2022-01-19T15:00:00,B_003,POWER OFF
2022-01-19T15:10:00,B_005,LOUD NOISE
2022-01-19T15:30:00,B_014,LOUD NOISE
2022-01-19T15:50:00,B_014,LOUD NOISE
2022-01-20T08:00:00,B_003,POWER ON
2022-01-20T08:20:00,B_004,LOUD NOISE
2022-01-20T08:20:00,B_005,LOUD NOISE
2022-01-20T08:20:00,B_007,LOUD NOISE
2022-01-20T08:20:00,B_011,LOUD NOISE
2022-01-20T08:30:00,B_011,LOUD NOISE
2022-01-20T08:50:00,B_009,LOUD NOISE
2022-01-20T09:00:00,B_004,LOUD NOISE
2022-01-20T09:10:00,B_004,VERY LOUD NOISE
2022-01-20T09:10:00,B_011,LOUD NOISE
2022-01-20T09:20:00,B_008,LOUD NOISE
2022-01-20T10:30:00,B_003,LOUD NOISE
2022-01-20T11:30:00,B_003,LOUD NOISE
2022-01-20T12:00:00,B_005,LOUD NOISE
2022-01-20T12:00:00,B_009,LOUD NOISE
2022-01-20T12:20:00,B_005,LOUD NOISE
2022-01-20T12:30:00,B_006,LOUD NOISE
2022-01-20T12:50:00,B_008,LOUD NOISE
2022-01-20T13:50:00,B_003,LOUD NOISE
2022-01-20T14:10:00,B_000,LOUD NOISE
2022-01-20T14:10:00,B_010,LOUD NOISE
2022-01-20T14:20:00,B_004,LOUD NOISE
2022-01-20T14:20:00,B_006,LOUD NOISE
2022-01-20T14:50:00,B_013,VERY LOUD NOISE
2022-01-20T15:00:00,B_004,LOUD NOISE
2022-01-20T15:30:00,B_012,LOUD NOISE
2022-01-20T15:50:00,B_005,LOUD NOISE
2022-01-21T08:00:00,B_003,LOUD NOISE
2022-01-21T08:00:00,B_009,LOUD NOISE
2022-01-21T08:00:00,B_010,LOUD NOISE
2022-01-21T08:20:00,B_005,LOUD NOISE
2022-01-21T08:30:00,B_005,LOUD NOISE
2022-01-21T09:30:00,B_005,LOUD NOISE
2022-01-21T09:30:00,B_010,LOUD NOISE
2022-01-21T10:40:00,B_009,LOUD NOISE
2022-01-21T10:50:00,B_009,LOUD NOISE
2022-01-21T11:00:00,B_004,LOUD NOISE
2022-01-21T11:10:00,B_011,LOUD NOISE
2022-01-21T11:20:00,B_004,LOUD NOISE
2022-01-21T11:40:00,B_007,LOUD NOISE
2022-01-21T12:00:00,B_009,LOUD NOISE
2022-01-21T12:00:00,B_013,LOUD NOISE
2022-01-21T12:20:00,B_005,LOUD NOISE
2022-01-21T13:00:00,B_003,LOUD NOISE
2022-01-21T13:10:00,B_004,LOUD NOISE
2022-01-21T13:20:00,B_005,LOUD NOISE
2022-01-21T13:20:00,B_008,LOUD NOISE
2022-01-21T13:30:00,B_005,LOUD NOISE
2022-01-21T13:50:00,B_011,LOUD NOISE
2022-01-21T14:00:00,B_008,LOUD NOISE
2022-01-21T14:00:00,B_014,LOUD NOISE
2022-01-21T14:20:00,B_004,LOUD NOISE
2022-01-21T14:50:00,B_008,LOUD NOISE
2022-01-21T15:00:00,B_005,LOUD NOISE
2022-01-21T15:10:00,B_005,LOUD NOISE
2022-01-21T15:20:00,B_009,LOUD NOISE
2022-01-21T15:30:00,B_010,LOUD NOISE
2022-01-21T15:40:00,B_013,LOUD NOISE
2022-01-22T08:20:00,B_004,LOUD NOISE
2022-01-22T08:20:00,B_009,LOUD NOISE
2022-01-22T08:40:00,B_001,LOUD NOISE
2022-01-22T08:40:00,B_007,LOUD NOISE
2022-01-22T10:10:00,B_000,LOUD NOISE
2022-01-22T10:20:00,B_014,LOUD NOISE
2022-01-22T10:50:00,B_014,LOUD NOISE
2022-01-22T11:10:00,B_005,LOUD NOISE
2022-01-22T11:20:00,B_009,LOUD NOISE
2022-01-22T11:30:00,B_000,LOUD NOISE
2022-01-22T11:30:00,B_013,LOUD NOISE
2022-01-22T12:00:00,B_003,LOUD NOISE
2022-01-22T12:00:00,B_004,LOUD NOISE
2022-01-22T12:10:00,B_010,LOUD NOISE
2022-01-22T12:20:00,B_003,LOUD NOISE
2022-01-22T12:40:00,B_009,LOUD NOISE
2022-01-22T12:50:00,B_006,LOUD NOISE
2022-01-22T13:00:00,B_000,LOUD NOISE
2022-01-22T13:10:00,B_014,LOUD NOISE
2022-01-22T13:30:00,B_000,LOUD NOISE
2022-01-22T13:40:00,B_003,LOUD NOISE
2022-01-22T13:40:00,B_012,VERY LOUD NOISE
2022-01-22T13:50:00,B_006,LOUD NOISE
2022-01-22T14:00:00,B_005,LOUD NOISE
2022-01-22T14:10:00,B_009,LOUD NOISE
2022-01-22T14:10:00,B_012,LOUD NOISE
2022-01-22T14:20:00,B_003,LOUD NOISE
2022-01-22T14:20:00,B_013,LOUD NOISE
2022-01-22T14:30:00,B_007,LOUD NOISE
2022-01-22T14:40:00,B_008,LOUD NOISE
2022-01-22T14:50:00,B_005,LOUD NOISE
2022-01-22T15:00:00,B_014,LOUD NOISE
2022-01-22T15:20:00,B_004,LOUD NOISE
2022-01-22T15:40:00,B_009,LOUD NOISE
2022-01-22T15:50:00,B_003,LOUD NOISE
2022-01-24T08:00:00,B_005,LOUD NOISE
2022-01-24T08:00:00,B_008,LOUD NOISE
2022-01-24T08:20:00,B_004,LOUD NOISE
2022-01-24T08:30:00,B_003,LOUD NOISE
2022-01-24T08:30:00,B_004,LOUD NOISE
2022-01-24T08:30:00,B_012,LOUD NOISE
2022-01-24T08:30:00,B_014,LOUD NOISE
2022-01-24T08:50:00,B_008,LOUD NOISE
2022-01-24T08:50:00,B_009,LOUD NOISE
2022-01-24T09:00:00,B_011,LOUD NOISE
2022-01-24T09:20:00,B_006,LOUD NOISE
2022-01-24T09:30:00,B_004,LOUD NOISE
2022-01-24T09:40:00,B_003,LOUD NOISE
2022-01-24T09:50:00,B_004,LOUD NOISE
2022-01-24T10:10:00,B_000,LOUD NOISE
2022-01-24T10:10:00,B_005,LOUD NOISE
2022-01-24T10:10:00,B_008,LOUD NOISE
2022-01-24T10:10:00,B_012,LOUD NOISE
2022-01-24T10:30:00,B_009,LOUD NOISE
2022-01-24T10:40:00,B_013,LOUD NOISE
2022-01-24T10:50:00,B_009,LOUD NOISE
2022-01-24T11:00:00,B_003,VERY LOUD NOISE
2022-01-24T11:00:00,B_009,LOUD NOISE
2022-01-24T11:10:00,B_008,LOUD NOISE
2022-01-24T11:30:00,B_009,LOUD NOISE
2022-01-24T11:50:00,B_005,LOUD NOISE
2022-01-24T11:50:00,B_009,LOUD NOISE
2022-01-24T12:20:00,B_011,LOUD NOISE
2022-01-24T12:20:00,B_014,LOUD NOISE
2022-01-24T12:40:00,B_008,LOUD NOISE
2022-01-24T13:10:00,B_003,LOUD NOISE
2022-01-24T13:30:00,B_004,LOUD NOISE
2022-01-24T13:30:00,B_006,LOUD NOISE
2022-01-24T13:40:00,B_009,LOUD NOISE
2022-01-24T13:40:00,B_013,LOUD NOISE
2022-01-24T13:50:00,B_005,LOUD NOISE
2022-01-24T14:00:00,B_012,LOUD NOISE
2022-01-24T14:10:00,B_008,LOUD NOISE
2022-01-24T14:20:00,B_004,LOUD NOISE
2022-01-24T14:50:00,B_013,LOUD NOISE
2022-01-24T15:00:00,B_003,LOUD NOISE
2022-01-24T15:00:00,B_007,LOUD NOISE
2022-01-24T15:10:00,B_004,LOUD NOISE
2022-01-24T15:30:00,B_009,LOUD NOISE
2022-01-25T08:30:00,B_005,LOUD NOISE
2022-01-25T09:00:00,B_012,LOUD NOISE
2022-01-25T09:30:00,B_012,LOUD NOISE
2022-01-25T09:30:00,B_014,LOUD NOISE
2022-01-25T09:40:00,B_011,LOUD NOISE
2022-01-25T09:40:00,B_014,LOUD NOISE
2022-01-25T09:50:00,B_003,LOUD NOISE
2022-01-25T10:00:00,B_005,LOUD NOISE
2022-01-25T10:00:00,B_006,LOUD NOISE
2022-01-25T10:20:00,B_004,LOUD NOISE
2022-01-25T10:20:00,B_009,LOUD NOISE
2022-01-25T10:20:00,B_010,LOUD NOISE
2022-01-25T10:50:00,B_014,LOUD NOISE
2022-01-25T11:00:00,B_003,LOUD NOISE
2022-01-25T11:50:00,B_003,LOUD NOISE
2022-01-25T11:50:00,B_004,VERY LOUD NOISE
2022-01-25T11:50:00,B_009,LOUD NOISE
2022-01-25T11:50:00,B_011,LOUD NOISE
2022-01-25T11:50:00,B_012,LOUD NOISE
2022-01-25T12:10:00,B_004,LOUD NOISE
2022-01-25T12:40:00,B_005,LOUD NOISE
2022-01-25T13:10:00,B_003,LOUD NOISE
2022-01-25T13:10:00,B_009,LOUD NOISE
2022-01-25T13:40:00,B_005,LOUD NOISE
2022-01-25T13:50:00,B_004,LOUD NOISE
2022-01-25T13:50:00,B_013,LOUD NOISE
2022-01-25T14:10:00,B_003,LOUD NOISE
2022-01-25T14:10:00,B_005,LOUD NOISE
2022-01-25T14:30:00,B_009,LOUD NOISE
2022-01-25T14:40:00,B_004,LOUD NOISE
2022-01-25T14:50:00,B_003,LOUD NOISE
2022-01-25T15:00:00,B_000,LOUD NOISE
2022-01-25T15:10:00,B_004,LOUD NOISE
2022-01-25T15:50:00,B_005,LOUD NOISE
2022-01-25T15:50:00,B_010,LOUD NOISE
2022-01-26T08:00:00,B_007,LOUD NOISE
2022-01-26T08:00:00,B_012,LOUD NOISE
2022-01-26T08:20:00,B_009,LOUD NOISE
2022-01-26T08:30:00,B_013,LOUD NOISE
2022-01-26T08:40:00,B_008,LOUD NOISE
2022-01-26T08:40:00,B_009,LOUD NOISE
2022-01-26T08:50:00,B_004,LOUD NOISE
2022-01-26T08:50:00,B_014,LOUD NOISE
2022-01-26T08:50:00,B_015,LOUD NOISE
2022-01-26T09:20:00,B_007,LOUD NOISE
2022-01-26T09:30:00,B_009,LOUD NOISE
2022-01-26T09:40:00,B_005,LOUD NOISE
2022-01-26T10:00:00,B_004,LOUD NOISE
2022-01-26T10:00:00,B_004,SAFETY SHUTDOWN
2022-01-26T10:00:00,B_004,POWER OFF
2022-01-26T11:00:00,B_009,LOUD NOISE
2022-01-26T11:10:00,B_011,LOUD NOISE
2022-01-26T11:20:00,B_000,LOUD NOISE
2022-01-26T11:20:00,B_005,LOUD NOISE
2022-01-26T11:40:00,B_009,LOUD NOISE
2022-01-26T11:40:00,B_009,SAFETY SHUTDOWN
2022-01-26T11:40:00,B_009,POWER OFF
2022-01-26T11:50:00,B_005,LOUD NOISE
2022-01-26T12:30:00,B_003,LOUD NOISE
2022-01-26T13:20:00,B_008,LOUD NOISE
2022-01-26T13:30:00,B_006,LOUD NOISE
2022-01-26T13:40:00,B_008,LOUD NOISE
2022-01-26T15:30:00,B_005,LOUD NOISE
2022-01-27T08:00:00,B_004,POWER ON
2022-01-27T08:00:00,B_009,POWER ON
2022-01-27T08:00:00,B_004,SAFETY SHUTDOWN
2022-01-27T08:00:00,B_004,POWER OFF
2022-01-27T08:00:00,B_009,SAFETY SHUTDOWN
2022-01-27T08:00:00,B_009,POWER OFF
2022-01-27T08:00:00,B_013,LOUD NOISE
2022-01-27T08:10:00,B_003,LOUD NOISE
2022-01-27T08:30:00,B_003,LOUD NOISE
2022-01-27T08:50:00,B_014,LOUD NOISE
2022-01-27T10:30:00,B_012,VERY LOUD NOISE
2022-01-27T10:50:00,B_010,LOUD NOISE
2022-01-27T12:10:00,B_011,LOUD NOISE
2022-01-27T13:20:00,B_013,LOUD NOISE
2022-01-27T13:40:00,B_003,LOUD NOISE
2022-01-27T14:10:00,B_011,LOUD NOISE
2022-01-27T14:40:00,B_003,LOUD NOISE
2022-01-27T14:40:00,B_005,LOUD NOISE
2022-01-27T14:50:00,B_003,LOUD NOISE
2022-01-27T15:00:00,B_000,LOUD NOISE
2022-01-27T15:00:00,B_006,LOUD NOISE
2022-01-27T15:10:00,B_012,LOUD NOISE
2022-01-28T08:00:00,B_004,POWER ON
2022-01-28T08:00:00,B_009,POWER ON
2022-01-28T08:00:00,B_003,LOUD NOISE
2022-01-28T08:00:00,B_004,SAFETY SHUTDOWN
2022-01-28T08:00:00,B_004,POWER OFF
2022-01-28T08:00:00,B_009,SAFETY SHUTDOWN
2022-01-28T08:00:00,B_009,POWER OFF
2022-01-28T08:20:00,B_012,LOUD NOISE
2022-01-28T08:30:00,B_012,LOUD NOISE
2022-01-28T08:50:00,B_003,LOUD NOISE
2022-01-28T08:50:00,B_010,LOUD NOISE
2022-01-28T09:10:00,B_011,LOUD NOISE
2022-01-28T09:20:00,B_003,LOUD NOISE
2022-01-28T09:20:00,B_005,LOUD NOISE
2022-01-28T10:20:00,B_011,LOUD NOISE
2022-01-28T11:10:00,B_013,LOUD NOISE
2022-01-28T12:30:00,B_010,LOUD NOISE
2022-01-28T12:50:00,B_005,LOUD NOISE
2022-01-28T13:10:00,B_014,LOUD NOISE
2022-01-28T13:40:00,B_010,VERY LOUD NOISE
2022-01-28T14:40:00,B_003,LOUD NOISE
2022-01-28T14:50:00,B_003,LOUD NOISE
2022-01-28T15:00:00,B_013,LOUD NOISE
2022-01-29T08:00:00,B_004,POWER ON
2022-01-29T08:00:00,B_009,POWER ON
2022-01-29T08:00:00,B_004,SAFETY SHUTDOWN
2022-01-29T08:00:00,B_004,POWER OFF
2022-01-29T08:00:00,B_009,SAFETY SHUTDOWN
2022-01-29T08:00:00,B_009,POWER OFF
2022-01-29T08:20:00,B_007,LOUD NOISE
2022-01-29T08:20:00,B_013,LOUD NOISE
2022-01-29T09:10:00,B_010,LOUD NOISE
2022-01-29T09:20:00,B_008,LOUD NOISE
2022-01-29T09:50:00,B_003,SAFETY SHUTDOWN
2022-01-29T09:50:00,B_003,POWER OFF
2022-01-29T10:20:00,B_010,LOUD NOISE
2022-01-29T12:30:00,B_005,LOUD NOISE
2022-01-29T12:50:00,B_005,LOUD NOISE
2022-01-29T13:10:00,B_005,LOUD NOISE
2022-01-29T13:10:00,B_015,LOUD NOISE
2022-01-29T14:00:00,B_008,LOUD NOISE
2022-01-29T15:00:00,B_012,LOUD NOISE
2022-01-29T15:30:00,B_006,LOUD NOISE
2022-01-31T08:00:00,B_003,POWER ON
2022-01-31T08:00:00,B_004,POWER ON
2022-01-31T08:00:00,B_009,POWER ON
2022-01-31T08:00:00,B_004,SAFETY SHUTDOWN
2022-01-31T08:00:00,B_004,POWER OFF
2022-01-31T08:00:00,B_009,SAFETY SHUTDOWN
2022-01-31T08:00:00,B_009,POWER OFF
2022-01-31T08:00:00,B_010,LOUD NOISE
2022-01-31T08:00:00,B_014,LOUD NOISE
2022-01-31T09:30:00,B_003,LOUD NOISE
2022-01-31T10:40:00,B_010,LOUD NOISE
2022-01-31T12:10:00,B_002,LOUD NOISE
2022-01-31T12:30:00,B_012,LOUD NOISE
2022-01-31T12:40:00,B_010,LOUD NOISE
2022-01-31T13:50:00,B_014,LOUD NOISE
2022-01-31T14:00:00,B_008,LOUD NOISE
2022-01-31T14:30:00,B_003,LOUD NOISE
2022-01-31T14:40:00,B_003,LOUD NOISE
2022-01-31T14:50:00,B_010,LOUD NOISE
2022-01-31T15:20:00,B_011,LOUD NOISE
2022-01-31T15:40:00,B_006,LOUD NOISE
2022-01-31T15:40:00,B_010,LOUD NOISE
2022-02-01T08:00:00,B_004,POWER ON
2022-02-01T08:00:00,B_009,POWER ON
2022-02-01T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-01T08:00:00,B_004,POWER OFF
2022-02-01T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-01T08:00:00,B_009,POWER OFF
2022-02-01T08:40:00,B_003,LOUD NOISE
2022-02-01T09:10:00,B_013,LOUD NOISE
2022-02-01T09:20:00,B_011,LOUD NOISE
2022-02-01T09:40:00,B_012,LOUD NOISE
2022-02-01T10:00:00,B_013,LOUD NOISE
2022-02-01T10:10:00,B_012,LOUD NOISE
2022-02-01T11:00:00,B_006,LOUD NOISE
2022-02-01T11:20:00,B_015,VERY LOUD NOISE
2022-02-01T12:20:00,B_003,LOUD NOISE
2022-02-01T12:40:00,B_003,LOUD NOISE
2022-02-01T12:50:00,B_003,LOUD NOISE
2022-02-01T13:10:00,B_008,LOUD NOISE
2022-02-01T13:50:00,B_012,LOUD NOISE
2022-02-01T14:10:00,B_003,LOUD NOISE
2022-02-01T14:20:00,B_014,LOUD NOISE
2022-02-01T15:00:00,B_005,LOUD NOISE
2022-02-01T15:10:00,B_005,LOUD NOISE
2022-02-01T15:50:00,B_013,LOUD NOISE
2022-02-02T08:00:00,B_004,POWER ON
2022-02-02T08:00:00,B_009,POWER ON
2022-02-02T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-02T08:00:00,B_004,POWER OFF
2022-02-02T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-02T08:00:00,B_009,POWER OFF
2022-02-02T08:20:00,B_011,LOUD NOISE
2022-02-02T08:40:00,B_008,LOUD NOISE
2022-02-02T08:40:00,B_010,LOUD NOISE
2022-02-02T09:00:00,B_007,LOUD NOISE
2022-02-02T10:20:00,B_000,LOUD NOISE
2022-02-02T10:50:00,B_007,LOUD NOISE
2022-02-02T11:40:00,B_012,LOUD NOISE
2022-02-02T12:20:00,B_005,LOUD NOISE
2022-02-02T13:20:00,B_012,LOUD NOISE
2022-02-02T13:50:00,B_007,LOUD NOISE
2022-02-02T15:20:00,B_005,LOUD NOISE
2022-02-02T15:20:00,B_010,LOUD NOISE
2022-02-03T08:00:00,B_004,POWER ON
2022-02-03T08:00:00,B_009,POWER ON
2022-02-03T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-03T08:00:00,B_004,POWER OFF
2022-02-03T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-03T08:00:00,B_009,POWER OFF
2022-02-03T08:20:00,B_005,LOUD NOISE
2022-02-03T08:20:00,B_013,LOUD NOISE
2022-02-03T08:50:00,B_003,LOUD NOISE
2022-02-03T09:00:00,B_007,LOUD NOISE
2022-02-03T10:00:00,B_002,LOUD NOISE
2022-02-03T11:20:00,B_011,LOUD NOISE
2022-02-03T12:20:00,B_006,LOUD NOISE
2022-02-03T12:20:00,B_008,LOUD NOISE
2022-02-03T12:30:00,B_005,LOUD NOISE
2022-02-03T12:50:00,B_010,LOUD NOISE
2022-02-03T13:10:00,B_010,LOUD NOISE
2022-02-03T13:10:00,B_014,LOUD NOISE
2022-02-03T13:20:00,B_003,LOUD NOISE
2022-02-03T13:20:00,B_013,LOUD NOISE
2022-02-03T13:30:00,B_003,LOUD NOISE
2022-02-03T13:40:00,B_005,LOUD NOISE
2022-02-03T14:50:00,B_003,SAFETY SHUTDOWN
2022-02-03T14:50:00,B_003,POWER OFF
2022-02-03T15:00:00,B_015,LOUD NOISE
2022-02-04T08:00:00,B_003,POWER ON
2022-02-04T08:00:00,B_004,POWER ON
2022-02-04T08:00:00,B_009,POWER ON
2022-02-04T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-04T08:00:00,B_004,POWER OFF
2022-02-04T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-04T08:00:00,B_009,POWER OFF
2022-02-04T08:00:00,B_011,LOUD NOISE
2022-02-04T08:00:00,B_012,LOUD NOISE
2022-02-04T08:10:00,B_005,VERY LOUD NOISE
2022-02-04T08:20:00,B_011,LOUD NOISE
2022-02-04T08:30:00,B_011,LOUD NOISE
2022-02-04T08:40:00,B_010,LOUD NOISE
2022-02-04T08:50:00,B_000,LOUD NOISE
2022-02-04T09:40:00,B_003,LOUD NOISE
2022-02-04T09:40:00,B_003,SAFETY SHUTDOWN
2022-02-04T09:40:00,B_003,POWER OFF
2022-02-04T10:00:00,B_005,LOUD NOISE
2022-02-04T11:00:00,B_005,LOUD NOISE
2022-02-04T14:30:00,B_008,LOUD NOISE
2022-02-05T08:00:00,B_003,POWER ON
2022-02-05T08:00:00,B_004,POWER ON
2022-02-05T08:00:00,B_009,POWER ON
2022-02-05T08:00:00,B_003,LOUD NOISE
2022-02-05T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-05T08:00:00,B_003,POWER OFF
2022-02-05T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-05T08:00:00,B_004,POWER OFF
2022-02-05T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-05T08:00:00,B_009,POWER OFF
2022-02-05T08:10:00,B_005,SAFETY SHUTDOWN
2022-02-05T08:10:00,B_005,POWER OFF
2022-02-05T08:10:00,B_008,VERY LOUD NOISE
2022-02-05T08:30:00,B_000,LOUD NOISE
2022-02-05T08:40:00,B_010,LOUD NOISE
2022-02-05T08:50:00,B_013,LOUD NOISE
2022-02-05T09:20:00,B_011,LOUD NOISE
2022-02-05T09:20:00,B_013,LOUD NOISE
2022-02-05T10:00:00,B_000,LOUD NOISE
2022-02-05T12:20:00,B_014,LOUD NOISE
2022-02-05T12:50:00,B_000,LOUD NOISE
2022-02-05T13:30:00,B_006,LOUD NOISE
2022-02-05T14:30:00,B_014,LOUD NOISE
2022-02-05T15:30:00,B_012,LOUD NOISE
2022-02-05T15:40:00,B_011,LOUD NOISE
2022-02-07T08:00:00,B_003,POWER ON
2022-02-07T08:00:00,B_004,POWER ON
2022-02-07T08:00:00,B_005,POWER ON
2022-02-07T08:00:00,B_009,POWER ON
2022-02-07T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-07T08:00:00,B_003,POWER OFF
2022-02-07T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-07T08:00:00,B_004,POWER OFF
2022-02-07T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-07T08:00:00,B_009,POWER OFF
2022-02-07T08:40:00,B_005,LOUD NOISE
2022-02-07T09:40:00,B_005,LOUD NOISE
2022-02-07T09:40:00,B_013,LOUD NOISE
2022-02-07T09:50:00,B_013,LOUD NOISE
2022-02-07T10:20:00,B_010,LOUD NOISE
2022-02-07T14:30:00,B_011,LOUD NOISE
2022-02-07T14:50:00,B_013,LOUD NOISE
2022-02-07T15:10:00,B_014,LOUD NOISE
2022-02-07T15:50:00,B_006,LOUD NOISE
2022-02-08T08:00:00,B_003,POWER ON
2022-02-08T08:00:00,B_004,POWER ON
2022-02-08T08:00:00,B_009,POWER ON
2022-02-08T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-08T08:00:00,B_003,POWER OFF
2022-02-08T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-08T08:00:00,B_004,POWER OFF
2022-02-08T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-08T08:00:00,B_009,POWER OFF
2022-02-08T09:40:00,B_014,LOUD NOISE
2022-02-08T10:20:00,B_010,VERY LOUD NOISE
2022-02-08T10:40:00,B_000,LOUD NOISE
2022-02-08T11:00:00,B_006,VERY LOUD NOISE
2022-02-08T11:50:00,B_011,LOUD NOISE
2022-02-08T14:30:00,B_007,LOUD NOISE
2022-02-08T14:40:00,B_005,VERY LOUD NOISE
2022-02-08T14:40:00,B_012,LOUD NOISE
2022-02-08T15:10:00,B_006,LOUD NOISE
2022-02-08T15:40:00,B_006,LOUD NOISE
2022-02-08T15:50:00,B_015,LOUD NOISE
2022-02-09T08:00:00,B_003,POWER ON
2022-02-09T08:00:00,B_004,POWER ON
2022-02-09T08:00:00,B_009,POWER ON
2022-02-09T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-09T08:00:00,B_003,POWER OFF
2022-02-09T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-09T08:00:00,B_004,POWER OFF
2022-02-09T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-09T08:00:00,B_009,POWER OFF
2022-02-09T08:20:00,B_006,LOUD NOISE
2022-02-09T08:50:00,B_005,LOUD NOISE
2022-02-09T09:20:00,B_005,LOUD NOISE
2022-02-09T10:40:00,B_005,LOUD NOISE
2022-02-09T11:00:00,B_013,LOUD NOISE
2022-02-09T11:00:00,B_014,LOUD NOISE
2022-02-09T12:20:00,B_006,LOUD NOISE
2022-02-09T12:30:00,B_014,LOUD NOISE
2022-02-09T12:40:00,B_010,LOUD NOISE
2022-02-09T12:50:00,B_005,LOUD NOISE
2022-02-09T12:50:00,B_005,SAFETY SHUTDOWN
2022-02-09T12:50:00,B_005,POWER OFF
2022-02-09T13:40:00,B_012,LOUD NOISE
2022-02-09T14:40:00,B_000,LOUD NOISE
2022-02-10T08:00:00,B_003,POWER ON
2022-02-10T08:00:00,B_004,POWER ON
2022-02-10T08:00:00,B_005,POWER ON
2022-02-10T08:00:00,B_009,POWER ON
2022-02-10T08:00:00,B_000,LOUD NOISE
2022-02-10T08:00:00,B_003,LOUD NOISE
2022-02-10T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-10T08:00:00,B_003,POWER OFF
2022-02-10T08:00:00,B_004,LOUD NOISE
2022-02-10T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-10T08:00:00,B_004,POWER OFF
2022-02-10T08:00:00,B_005,SAFETY SHUTDOWN
2022-02-10T08:00:00,B_005,POWER OFF
2022-02-10T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-10T08:00:00,B_009,POWER OFF
2022-02-10T08:00:00,B_012,LOUD NOISE
2022-02-10T09:00:00,B_013,VERY LOUD NOISE
2022-02-10T11:00:00,B_012,LOUD NOISE
2022-02-10T12:10:00,B_011,LOUD NOISE
2022-02-10T13:10:00,B_012,LOUD NOISE
2022-02-11T08:00:00,B_003,POWER ON
2022-02-11T08:00:00,B_004,POWER ON
2022-02-11T08:00:00,B_005,POWER ON
2022-02-11T08:00:00,B_009,POWER ON
2022-02-11T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-11T08:00:00,B_003,POWER OFF
2022-02-11T08:00:00,B_004,LOUD NOISE
2022-02-11T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-11T08:00:00,B_004,POWER OFF
2022-02-11T08:00:00,B_005,SAFETY SHUTDOWN
2022-02-11T08:00:00,B_005,POWER OFF
2022-02-11T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-11T08:00:00,B_009,POWER OFF
2022-02-11T08:30:00,B_000,LOUD NOISE
2022-02-11T08:50:00,B_013,LOUD NOISE
2022-02-11T09:00:00,B_006,LOUD NOISE
2022-02-11T13:00:00,B_013,LOUD NOISE
2022-02-11T15:30:00,B_010,LOUD NOISE
2022-02-11T15:50:00,B_011,LOUD NOISE
2022-02-12T08:00:00,B_003,POWER ON
2022-02-12T08:00:00,B_004,POWER ON
2022-02-12T08:00:00,B_005,POWER ON
2022-02-12T08:00:00,B_009,POWER ON
2022-02-12T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-12T08:00:00,B_003,POWER OFF
2022-02-12T08:00:00,B_004,LOUD NOISE
2022-02-12T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-12T08:00:00,B_004,POWER OFF
2022-02-12T08:00:00,B_005,SAFETY SHUTDOWN
2022-02-12T08:00:00,B_005,POWER OFF
2022-02-12T08:00:00,B_007,LOUD NOISE
2022-02-12T08:00:00,B_009,LOUD NOISE
2022-02-12T08:00:00,B_009,SAFETY SHUTDOWN
2022-02-12T08:00:00,B_009,POWER OFF
2022-02-12T10:00:00,B_011,LOUD NOISE
2022-02-12T11:10:00,B_006,LOUD NOISE
2022-02-12T11:20:00,B_011,LOUD NOISE
2022-02-12T13:30:00,B_013,LOUD NOISE
2022-02-12T14:10:00,B_010,LOUD NOISE
2022-02-14T08:00:00,B_003,POWER ON
2022-02-14T08:00:00,B_004,POWER ON
2022-02-14T08:00:00,B_005,POWER ON
2022-02-14T08:00:00,B_009,POWER ON
2022-02-14T08:00:00,B_003,SAFETY SHUTDOWN
2022-02-14T08:00:00,B_003,POWER OFF
2022-02-14T08:00:00,B_004,SAFETY SHUTDOWN
2022-02-14T08:00:00,B_004,POWER OFF
2022-02-14T08:00:00,B_005,SAFETY SHUTDOWN
2022-02-14T08:00:00,B_005,POWER OFF
2022-02-14T08:00:00,B_009,LOUD NOISE
2022-02-14T08:00:00,B_009,SAFETY SHUTDOWN
