time,machine_id,event
2022-02-08T10:10:00,C_008,LOUD NOISE
2022-02-08T10:30:00,C_008,LOUD NOISE
2022-02-08T10:30:00,C_013,LOUD NOISE
2022-02-08T10:40:00,C_006,LOUD NOISE
2022-02-08T10:50:00,C_000,LOUD NOISE
2022-02-08T10:50:00,C_005,LOUD NOISE
2022-02-08T10:50:00,C_006,LOUD NOISE
2022-02-08T11:10:00,C_006,LOUD NOISE
2022-02-08T11:10:00,C_007,LOUD NOISE
2022-02-08T11:20:00,C_011,LOUD NOISE
2022-02-08T11:30:00,C_010,LOUD NOISE
2022-02-08T11:30:00,C_013,LOUD NOISE
2022-02-08T12:10:00,C_003,VERY LOUD NOISE
2022-02-08T12:10:00,C_006,LOUD NOISE
2022-02-08T12:30:00,C_000,LOUD NOISE
2022-02-08T12:30:00,C_011,LOUD NOISE
2022-02-08T12:40:00,C_005,LOUD NOISE
2022-02-08T12:40:00,C_012,LOUD NOISE
2022-02-08T13:10:00,C_011,LOUD NOISE
2022-02-08T13:20:00,C_006,LOUD NOISE
2022-02-08T13:20:00,C_008,LOUD NOISE
2022-02-08T13:20:00,C_013,LOUD NOISE
2022-02-08T13:30:00,C_013,LOUD NOISE
2022-02-08T13:40:00,C_009,LOUD NOISE
2022-02-08T14:00:00,C_001,LOUD NOISE
2022-02-08T14:20:00,C_007,LOUD NOISE
2022-02-08T14:20:00,C_013,LOUD NOISE
2022-02-08T14:40:00,C_008,LOUD NOISE
2022-02-08T14:40:00,C_012,LOUD NOISE
2022-02-08T14:40:00,C_013,LOUD NOISE
2022-02-08T14:50:00,C_013,LOUD NOISE
2022-02-08T15:00:00,C_011,LOUD NOISE
2022-02-08T15:20:00,C_011,LOUD NOISE
2022-02-08T15:20:00,C_013,LOUD NOISE
2022-02-08T15:40:00,C_013,LOUD NOISE
2022-02-08T15:50:00,C_012,LOUD NOISE
2022-02-08T15:50:00,C_015,LOUD NOISE
2022-02-09T08:00:00,C_002,LOUD NOISE
2022-02-09T08:00:00,C_008,LOUD NOISE
2022-02-09T08:10:00,C_004,LOUD NOISE
2022-02-09T08:10:00,C_013,LOUD NOISE
2022-02-09T08:10:00,C_015,LOUD NOISE
2022-02-09T08:30:00,C_009,LOUD NOISE
2022-02-09T08:40:00,C_001,LOUD NOISE
2022-02-09T08:40:00,C_011,LOUD NOISE
2022-02-09T08:50:00,C_001,LOUD NOISE
2022-02-09T08:50:00,C_006,LOUD NOISE
2022-02-09T08:50:00,C_009,LOUD NOISE
2022-02-09T08:50:00,C_011,LOUD NOISE
2022-02-09T08:50:00,C_012,LOUD NOISE
2022-02-09T08:50:00,C_015,LOUD NOISE
2022-02-09T09:00:00,C_015,LOUD NOISE
2022-02-09T09:10:00,C_006,LOUD NOISE
2022-02-09T09:20:00,C_008,LOUD NOISE
2022-02-09T09:20:00,C_011,LOUD NOISE
2022-02-09T09:30:00,C_002,LOUD NOISE
2022-02-09T09:40:00,C_001,LOUD NOISE
2022-02-09T10:00:00,C_008,LOUD NOISE
2022-02-09T10:20:00,C_011,LOUD NOISE
2022-02-09T10:30:00,C_011,LOUD NOISE
2022-02-09T10:40:00,C_006,LOUD NOISE
2022-02-09T10:50:00,C_000,LOUD NOISE
2022-02-09T10:50:00,C_002,LOUD NOISE
2022-02-09T11:00:00,C_013,LOUD NOISE
2022-02-09T11:10:00,C_013,LOUD NOISE
2022-02-09T11:20:00,C_013,LOUD NOISE
2022-02-09T11:30:00,C_008,LOUD NOISE
2022-02-09T11:40:00,C_002,LOUD NOISE
2022-02-09T11:40:00,C_011,LOUD NOISE
2022-02-09T12:00:00,C_001,LOUD NOISE
2022-02-09T12:00:00,C_004,LOUD NOISE
2022-02-09T12:00:00,C_006,LOUD NOISE
2022-02-09T12:10:00,C_011,LOUD NOISE
2022-02-09T12:20:00,C_010,LOUD NOISE
2022-02-09T12:20:00,C_011,LOUD NOISE
2022-02-09T12:30:00,C_002,LOUD NOISE
2022-02-09T12:30:00,C_013,LOUD NOISE
2022-02-09T12:50:00,C_002,LOUD NOISE
2022-02-09T12:50:00,C_015,LOUD NOISE
2022-02-09T13:00:00,C_015,LOUD NOISE
2022-02-09T13:10:00,C_005,VERY LOUD NOISE
2022-02-09T13:10:00,C_012,LOUD NOISE
2022-02-09T13:20:00,C_011,LOUD NOISE
2022-02-09T13:30:00,C_012,LOUD NOISE
2022-02-09T13:40:00,C_002,LOUD NOISE
2022-02-09T13:40:00,C_011,LOUD NOISE
2022-02-09T13:40:00,C_013,LOUD NOISE
2022-02-09T14:00:00,C_006,LOUD NOISE
2022-02-09T14:00:00,C_011,LOUD NOISE
2022-02-09T14:10:00,C_000,LOUD NOISE
2022-02-09T14:10:00,C_001,LOUD NOISE
2022-02-09T14:10:00,C_009,LOUD NOISE
2022-02-09T14:20:00,C_002,LOUD NOISE
2022-02-09T14:20:00,C_012,LOUD NOISE
2022-02-09T14:40:00,C_011,LOUD NOISE
2022-02-09T15:00:00,C_009,LOUD NOISE
2022-02-09T15:10:00,C_011,LOUD NOISE
2022-02-09T15:20:00,C_006,LOUD NOISE
2022-02-09T15:30:00,C_000,LOUD NOISE
2022-02-09T15:30:00,C_001,LOUD NOISE
2022-02-09T15:30:00,C_006,LOUD NOISE
2022-02-09T15:50:00,C_005,LOUD NOISE
2022-02-10T08:00:00,C_013,LOUD NOISE
2022-02-10T08:20:00,C_000,LOUD NOISE
2022-02-10T08:20:00,C_006,LOUD NOISE
2022-02-10T08:20:00,C_009,LOUD NOISE
2022-02-10T08:30:00,C_010,LOUD NOISE
2022-02-10T08:40:00,C_000,LOUD NOISE
2022-02-10T08:40:00,C_013,LOUD NOISE
2022-02-10T09:10:00,C_015,LOUD NOISE
2022-02-10T09:20:00,C_006,LOUD NOISE
2022-02-10T09:20:00,C_008,LOUD NOISE
2022-02-10T09:30:00,C_005,LOUD NOISE
2022-02-10T09:30:00,C_008,LOUD NOISE
2022-02-10T10:10:00,C_011,LOUD NOISE
2022-02-10T10:20:00,C_002,LOUD NOISE
2022-02-10T10:30:00,C_013,LOUD NOISE
2022-02-10T10:50:00,C_008,LOUD NOISE
2022-02-10T11:00:00,C_005,LOUD NOISE
2022-02-10T11:10:00,C_015,LOUD NOISE
2022-02-10T11:20:00,C_006,LOUD NOISE
2022-02-10T11:40:00,C_013,LOUD NOISE
2022-02-10T12:00:00,C_006,LOUD NOISE
2022-02-10T12:00:00,C_011,LOUD NOISE
2022-02-10T12:00:00,C_015,LOUD NOISE
2022-02-10T12:10:00,C_012,LOUD NOISE
2022-02-10T12:20:00,C_000,LOUD NOISE
2022-02-10T12:40:00,C_011,LOUD NOISE
2022-02-10T13:00:00,C_007,LOUD NOISE
2022-02-10T13:50:00,C_002,LOUD NOISE
2022-02-10T13:50:00,C_005,LOUD NOISE
2022-02-10T14:20:00,C_008,LOUD NOISE
2022-02-10T14:30:00,C_000,LOUD NOISE
2022-02-10T14:30:00,C_007,LOUD NOISE
2022-02-10T15:00:00,C_002,LOUD NOISE
2022-02-10T15:20:00,C_005,LOUD NOISE
2022-02-10T15:40:00,C_002,LOUD NOISE
2022-02-10T15:50:00,C_000,LOUD NOISE
2022-02-10T15:50:00,C_013,LOUD NOISE
2022-02-11T08:10:00,C_001,LOUD NOISE
2022-02-11T08:10:00,C_006,LOUD NOISE
2022-02-11T08:10:00,C_013,LOUD NOISE
2022-02-11T08:30:00,C_004,LOUD NOISE
2022-02-11T08:30:00,C_008,LOUD NOISE
2022-02-11T08:40:00,C_001,LOUD NOISE
2022-02-11T08:40:00,C_007,LOUD NOISE
2022-02-11T09:10:00,C_001,LOUD NOISE
2022-02-11T09:20:00,C_011,LOUD NOISE
2022-02-11T09:30:00,C_006,LOUD NOISE
2022-02-11T09:40:00,C_004,LOUD NOISE
2022-02-11T09:40:00,C_008,LOUD NOISE
2022-02-11T09:40:00,C_011,LOUD NOISE
2022-02-11T10:00:00,C_008,LOUD NOISE
2022-02-11T10:20:00,C_011,LOUD NOISE
2022-02-11T10:20:00,C_015,LOUD NOISE
2022-02-11T10:30:00,C_012,LOUD NOISE
2022-02-11T10:40:00,C_011,LOUD NOISE
2022-02-11T10:50:00,C_008,LOUD NOISE
2022-02-11T10:50:00,C_012,LOUD NOISE
2022-02-11T11:00:00,C_015,LOUD NOISE
2022-02-11T11:10:00,C_008,LOUD NOISE
2022-02-11T11:20:00,C_008,LOUD NOISE
2022-02-11T11:30:00,C_007,LOUD NOISE
2022-02-11T12:10:00,C_009,LOUD NOISE
2022-02-11T12:10:00,C_011,LOUD NOISE
2022-02-11T12:20:00,C_015,LOUD NOISE
2022-02-11T12:40:00,C_002,LOUD NOISE
2022-02-11T12:40:00,C_006,LOUD NOISE
2022-02-11T12:40:00,C_012,LOUD NOISE
2022-02-11T12:50:00,C_011,LOUD NOISE
2022-02-11T13:10:00,C_013,LOUD NOISE
2022-02-11T13:20:00,C_009,LOUD NOISE
2022-02-11T13:20:00,C_015,LOUD NOISE
2022-02-11T13:50:00,C_013,LOUD NOISE
2022-02-11T14:00:00,C_001,LOUD NOISE
2022-02-11T14:00:00,C_007,LOUD NOISE
2022-02-11T14:00:00,C_011,LOUD NOISE
2022-02-11T14:10:00,C_015,LOUD NOISE
2022-02-11T14:50:00,C_001,LOUD NOISE
2022-02-11T14:50:00,C_006,LOUD NOISE
2022-02-11T15:00:00,C_013,LOUD NOISE
2022-02-11T15:10:00,C_008,LOUD NOISE
2022-02-11T15:20:00,C_006,LOUD NOISE
2022-02-11T15:40:00,C_015,LOUD NOISE
2022-02-11T15:50:00,C_004,LOUD NOISE
2022-02-11T15:50:00,C_015,LOUD NOISE
2022-02-12T08:00:00,C_012,LOUD NOISE
2022-02-12T08:20:00,C_002,LOUD NOISE
2022-02-12T08:30:00,C_001,LOUD NOISE
2022-02-12T09:00:00,C_005,LOUD NOISE
2022-02-12T09:00:00,C_006,LOUD NOISE
2022-02-12T09:10:00,C_011,LOUD NOISE
2022-02-12T09:20:00,C_013,LOUD NOISE
2022-02-12T09:20:00,C_015,LOUD NOISE
2022-02-12T09:30:00,C_011,LOUD NOISE
2022-02-12T10:00:00,C_002,LOUD NOISE
2022-02-12T10:00:00,C_012,LOUD NOISE
2022-02-12T10:00:00,C_013,LOUD NOISE
2022-02-12T10:30:00,C_001,LOUD NOISE
2022-02-12T10:40:00,C_011,LOUD NOISE
2022-02-12T10:50:00,C_003,LOUD NOISE
2022-02-12T10:50:00,C_009,LOUD NOISE
2022-02-12T11:00:00,C_008,LOUD NOISE
2022-02-12T11:10:00,C_005,LOUD NOISE
2022-02-12T11:10:00,C_013,LOUD NOISE
2022-02-12T11:20:00,C_004,LOUD NOISE
2022-02-12T11:20:00,C_007,LOUD NOISE
2022-02-12T11:30:00,C_008,LOUD NOISE
2022-02-12T11:50:00,C_013,LOUD NOISE
2022-02-12T12:00:00,C_002,LOUD NOISE
2022-02-12T12:00:00,C_011,LOUD NOISE
2022-02-12T12:10:00,C_012,LOUD NOISE
2022-02-12T12:20:00,C_000,LOUD NOISE
2022-02-12T12:20:00,C_002,LOUD NOISE
2022-02-12T12:40:00,C_008,LOUD NOISE
2022-02-12T12:50:00,C_001,LOUD NOISE
2022-02-12T12:50:00,C_009,LOUD NOISE
2022-02-12T12:50:00,C_013,VERY LOUD NOISE
2022-02-12T13:00:00,C_006,LOUD NOISE
2022-02-12T13:00:00,C_013,LOUD NOISE
2022-02-12T13:10:00,C_000,LOUD NOISE
2022-02-12T13:20:00,C_001,VERY LOUD NOISE
2022-02-12T13:30:00,C_000,LOUD NOISE
2022-02-12T13:30:00,C_001,LOUD NOISE
2022-02-12T13:30:00,C_003,LOUD NOISE
2022-02-12T13:30:00,C_011,LOUD NOISE
2022-02-12T13:40:00,C_006,LOUD NOISE
2022-02-12T13:40:00,C_008,LOUD NOISE
2022-02-12T13:40:00,C_011,LOUD NOISE
2022-02-12T14:00:00,C_009,LOUD NOISE
2022-02-12T14:00:00,C_011,LOUD NOISE
2022-02-12T14:10:00,C_011,LOUD NOISE
2022-02-12T14:20:00,C_008,LOUD NOISE
2022-02-12T14:30:00,C_015,LOUD NOISE
2022-02-12T14:50:00,C_011,LOUD NOISE
2022-02-12T14:50:00,C_015,LOUD NOISE
2022-02-12T15:00:00,C_002,LOUD NOISE
2022-02-12T15:20:00,C_000,LOUD NOISE
2022-02-12T15:30:00,C_001,LOUD NOISE
2022-02-12T15:30:00,C_007,LOUD NOISE
2022-02-12T15:30:00,C_010,LOUD NOISE
2022-02-12T15:40:00,C_001,LOUD NOISE
2022-02-12T15:40:00,C_002,LOUD NOISE
2022-02-12T15:40:00,C_015,LOUD NOISE
2022-02-14T08:00:00,C_000,REPAIRS DONE
2022-02-14T08:00:00,C_001,REPAIRS DONE
2022-02-14T08:00:00,C_002,REPAIRS DONE
2022-02-14T08:00:00,C_003,REPAIRS DONE
2022-02-14T08:00:00,C_004,REPAIRS DONE
2022-02-14T08:00:00,C_005,REPAIRS DONE
2022-02-14T08:00:00,C_006,REPAIRS DONE
2022-02-14T08:00:00,C_007,REPAIRS DONE
2022-02-14T08:00:00,C_008,REPAIRS DONE
2022-02-14T08:00:00,C_009,REPAIRS DONE
2022-02-14T08:00:00,C_010,REPAIRS DONE
2022-02-14T08:00:00,C_011,REPAIRS DONE
2022-02-14T08:00:00,C_012,REPAIRS DONE
2022-02-14T08:00:00,C_013,REPAIRS DONE
2022-02-14T08:00:00,C_014,REPAIRS DONE
2022-02-14T08:00:00,C_015,REPAIRS DONE
2022-02-15T08:00:00,C_000,LOUD NOISE
2022-02-15T08:10:00,C_000,LOUD NOISE
2022-02-15T08:20:00,C_002,LOUD NOISE
2022-02-15T08:30:00,C_012,LOUD NOISE
2022-02-15T08:40:00,C_000,LOUD NOISE
2022-02-15T08:40:00,C_002,LOUD NOISE
2022-02-15T08:50:00,C_001,LOUD NOISE
2022-02-15T08:50:00,C_011,LOUD NOISE
2022-02-15T09:00:00,C_008,LOUD NOISE
2022-02-15T09:00:00,C_013,LOUD NOISE
2022-02-15T09:10:00,C_002,LOUD NOISE
2022-02-15T09:30:00,C_000,LOUD NOISE
2022-02-15T09:30:00,C_004,LOUD NOISE
2022-02-15T09:30:00,C_011,LOUD NOISE
2022-02-15T09:40:00,C_001,LOUD NOISE
2022-02-15T09:40:00,C_006,LOUD NOISE
2022-02-15T10:00:00,C_000,LOUD NOISE
2022-02-15T10:00:00,C_005,LOUD NOISE
2022-02-15T10:10:00,C_011,LOUD NOISE
2022-02-15T10:20:00,C_011,LOUD NOISE
2022-02-15T10:30:00,C_011,LOUD NOISE
2022-02-15T11:30:00,C_009,LOUD NOISE
2022-02-15T11:40:00,C_007,LOUD NOISE
2022-02-15T11:40:00,C_010,LOUD NOISE
2022-02-15T11:50:00,C_006,LOUD NOISE
2022-02-15T11:50:00,C_007,LOUD NOISE
2022-02-15T12:10:00,C_012,LOUD NOISE
2022-02-15T12:20:00,C_002,LOUD NOISE
2022-02-15T12:30:00,C_006,LOUD NOISE
2022-02-15T12:30:00,C_008,LOUD NOISE
2022-02-15T12:30:00,C_011,LOUD NOISE
2022-02-15T12:40:00,C_009,LOUD NOISE
2022-02-15T12:40:00,C_011,LOUD NOISE
2022-02-15T12:50:00,C_002,LOUD NOISE
2022-02-15T13:30:00,C_008,VERY LOUD NOISE
2022-02-15T13:30:00,C_015,LOUD NOISE
2022-02-15T13:40:00,C_013,LOUD NOISE
2022-02-15T13:50:00,C_006,LOUD NOISE
2022-02-15T13:50:00,C_012,LOUD NOISE
2022-02-15T14:00:00,C_005,LOUD NOISE
2022-02-15T14:00:00,C_012,LOUD NOISE
2022-02-15T14:10:00,C_009,LOUD NOISE
2022-02-15T14:20:00,C_001,LOUD NOISE
2022-02-15T14:20:00,C_013,LOUD NOISE
2022-02-15T14:30:00,C_006,LOUD NOISE
2022-02-15T14:30:00,C_008,LOUD NOISE
2022-02-15T14:40:00,C_002,LOUD NOISE
2022-02-15T14:40:00,C_006,LOUD NOISE
2022-02-15T14:40:00,C_013,LOUD NOISE
2022-02-15T14:50:00,C_006,LOUD NOISE
2022-02-15T15:00:00,C_013,LOUD NOISE
2022-02-15T15:20:00,C_000,LOUD NOISE
2022-02-15T15:30:00,C_006,LOUD NOISE
2022-02-15T15:30:00,C_012,LOUD NOISE
2022-02-15T15:30:00,C_013,LOUD NOISE
2022-02-15T15:40:00,C_002,LOUD NOISE
2022-02-15T15:40:00,C_011,LOUD NOISE
2022-02-16T08:00:00,C_000,LOUD NOISE
2022-02-16T08:20:00,C_008,LOUD NOISE
2022-02-16T08:20:00,C_013,LOUD NOISE
2022-02-16T08:30:00,C_007,LOUD NOISE
2022-02-16T08:40:00,C_013,LOUD NOISE
2022-02-16T08:50:00,C_002,LOUD NOISE
2022-02-16T08:50:00,C_007,LOUD NOISE
2022-02-16T09:10:00,C_002,LOUD NOISE
2022-02-16T09:10:00,C_010,LOUD NOISE
2022-02-16T09:40:00,C_006,LOUD NOISE
2022-02-16T09:40:00,C_011,LOUD NOISE
2022-02-16T09:50:00,C_000,LOUD NOISE
2022-02-16T09:50:00,C_007,LOUD NOISE
2022-02-16T10:00:00,C_005,LOUD NOISE
2022-02-16T10:10:00,C_006,LOUD NOISE
2022-02-16T10:20:00,C_002,LOUD NOISE
2022-02-16T10:20:00,C_007,LOUD NOISE
2022-02-16T10:20:00,C_012,LOUD NOISE
2022-02-16T10:50:00,C_000,LOUD NOISE
2022-02-16T10:50:00,C_011,LOUD NOISE
2022-02-16T11:00:00,C_010,LOUD NOISE
2022-02-16T11:10:00,C_013,LOUD NOISE
2022-02-16T11:20:00,C_011,LOUD NOISE
2022-02-16T11:30:00,C_001,LOUD NOISE
2022-02-16T11:30:00,C_013,LOUD NOISE
2022-02-16T11:40:00,C_004,LOUD NOISE
2022-02-16T11:40:00,C_012,LOUD NOISE
2022-02-16T11:50:00,C_015,LOUD NOISE
2022-02-16T12:10:00,C_001,LOUD NOISE
2022-02-16T12:40:00,C_011,LOUD NOISE
2022-02-16T12:40:00,C_013,LOUD NOISE
2022-02-16T12:50:00,C_005,LOUD NOISE
2022-02-16T12:50:00,C_013,LOUD NOISE
2022-02-16T13:00:00,C_001,LOUD NOISE
2022-02-16T13:00:00,C_013,LOUD NOISE
2022-02-16T13:20:00,C_011,LOUD NOISE
2022-02-16T13:40:00,C_015,LOUD NOISE
2022-02-16T14:10:00,C_000,LOUD NOISE
2022-02-16T14:10:00,C_001,LOUD NOISE
2022-02-16T14:10:00,C_013,LOUD NOISE
2022-02-16T14:10:00,C_015,LOUD NOISE
2022-02-16T14:20:00,C_008,LOUD NOISE
2022-02-16T14:30:00,C_006,LOUD NOISE
2022-02-16T14:40:00,C_010,LOUD NOISE
2022-02-16T14:50:00,C_011,LOUD NOISE
2022-02-16T15:00:00,C_010,LOUD NOISE
2022-02-16T15:20:00,C_010,LOUD NOISE
2022-02-16T15:20:00,C_012,LOUD NOISE
2022-02-16T15:30:00,C_007,LOUD NOISE
2022-02-16T15:40:00,C_006,LOUD NOISE
2022-02-16T15:40:00,C_013,LOUD NOISE
2022-02-17T08:10:00,C_011,LOUD NOISE
2022-02-17T08:10:00,C_012,LOUD NOISE
2022-02-17T08:20:00,C_002,LOUD NOISE
2022-02-17T08:20:00,C_008,LOUD NOISE
2022-02-17T08:20:00,C_011,LOUD NOISE
2022-02-17T08:30:00,C_011,LOUD NOISE
2022-02-17T08:40:00,C_008,LOUD NOISE
2022-02-17T08:50:00,C_013,LOUD NOISE
2022-02-17T09:10:00,C_015,LOUD NOISE
2022-02-17T09:20:00,C_009,LOUD NOISE
2022-02-17T09:30:00,C_004,LOUD NOISE
2022-02-17T09:30:00,C_006,LOUD NOISE
2022-02-17T09:40:00,C_008,VERY LOUD NOISE
2022-02-17T09:40:00,C_013,LOUD NOISE
2022-02-17T09:50:00,C_013,LOUD NOISE
2022-02-17T10:10:00,C_001,LOUD NOISE
2022-02-17T10:10:00,C_015,LOUD NOISE
2022-02-17T10:30:00,C_002,LOUD NOISE
2022-02-17T10:50:00,C_002,LOUD NOISE
2022-02-17T10:50:00,C_009,LOUD NOISE
2022-02-17T11:00:00,C_001,LOUD NOISE
2022-02-17T11:00:00,C_005,LOUD NOISE
2022-02-17T11:00:00,C_006,LOUD NOISE
2022-02-17T11:00:00,C_015,LOUD NOISE
2022-02-17T11:10:00,C_000,LOUD NOISE
2022-02-17T11:20:00,C_001,LOUD NOISE
2022-02-17T11:20:00,C_005,LOUD NOISE
2022-02-17T11:40:00,C_001,LOUD NOISE
2022-02-17T11:50:00,C_004,LOUD NOISE
2022-02-17T11:50:00,C_007,VERY LOUD NOISE
2022-02-17T11:50:00,C_010,LOUD NOISE
2022-02-17T11:50:00,C_015,LOUD NOISE
2022-02-17T12:00:00,C_006,LOUD NOISE
2022-02-17T12:10:00,C_006,LOUD NOISE
2022-02-17T12:20:00,C_013,LOUD NOISE
2022-02-17T12:30:00,C_005,LOUD NOISE
2022-02-17T12:50:00,C_000,LOUD NOISE
2022-02-17T12:50:00,C_002,LOUD NOISE
2022-02-17T12:50:00,C_011,LOUD NOISE
2022-02-17T13:10:00,C_002,LOUD NOISE
2022-02-17T13:10:00,C_011,LOUD NOISE
2022-02-17T13:20:00,C_013,LOUD NOISE
2022-02-17T13:30:00,C_000,LOUD NOISE
2022-02-17T13:30:00,C_006,LOUD NOISE
2022-02-17T13:30:00,C_010,LOUD NOISE
2022-02-17T13:30:00,C_015,LOUD NOISE
2022-02-17T13:40:00,C_010,LOUD NOISE
2022-02-17T13:40:00,C_011,LOUD NOISE
2022-02-17T13:50:00,C_012,LOUD NOISE
2022-02-17T13:50:00,C_015,LOUD NOISE
2022-02-17T14:00:00,C_000,LOUD NOISE
2022-02-17T14:00:00,C_004,LOUD NOISE
2022-02-17T14:10:00,C_013,LOUD NOISE
2022-02-17T14:10:00,C_015,LOUD NOISE
2022-02-17T14:40:00,C_001,LOUD NOISE
2022-02-17T14:50:00,C_013,LOUD NOISE
2022-02-17T15:20:00,C_011,LOUD NOISE
2022-02-17T15:30:00,C_013,LOUD NOISE
2022-02-17T15:40:00,C_000,LOUD NOISE
2022-02-18T08:00:00,C_002,LOUD NOISE
2022-02-18T08:10:00,C_002,LOUD NOISE
2022-02-18T08:10:00,C_015,LOUD NOISE
2022-02-18T08:20:00,C_002,LOUD NOISE
2022-02-18T08:20:00,C_015,LOUD NOISE
2022-02-18T08:50:00,C_002,LOUD NOISE
2022-02-18T08:50:00,C_011,LOUD NOISE
2022-02-18T08:50:00,C_013,LOUD NOISE
2022-02-18T09:00:00,C_006,LOUD NOISE
2022-02-18T09:10:00,C_005,LOUD NOISE
2022-02-18T09:10:00,C_012,LOUD NOISE
2022-02-18T09:10:00,C_015,LOUD NOISE
2022-02-18T09:20:00,C_006,LOUD NOISE
2022-02-18T09:20:00,C_008,LOUD NOISE
2022-02-18T09:20:00,C_015,LOUD NOISE
2022-02-18T09:30:00,C_012,LOUD NOISE
2022-02-18T09:40:00,C_011,LOUD NOISE
2022-02-18T09:40:00,C_015,LOUD NOISE
2022-02-18T10:00:00,C_008,LOUD NOISE
2022-02-18T10:00:00,C_011,LOUD NOISE
2022-02-18T10:10:00,C_005,LOUD NOISE
2022-02-18T10:10:00,C_006,LOUD NOISE
2022-02-18T10:20:00,C_000,LOUD NOISE
2022-02-18T10:20:00,C_013,LOUD NOISE
2022-02-18T10:20:00,C_014,LOUD NOISE
2022-02-18T10:50:00,C_002,LOUD NOISE
2022-02-18T10:50:00,C_008,LOUD NOISE
2022-02-18T11:10:00,C_008,LOUD NOISE
2022-02-18T11:10:00,C_011,LOUD NOISE
2022-02-18T11:20:00,C_002,LOUD NOISE
2022-02-18T11:20:00,C_011,LOUD NOISE
2022-02-18T11:40:00,C_013,LOUD NOISE
2022-02-18T12:00:00,C_012,LOUD NOISE
2022-02-18T12:00:00,C_015,LOUD NOISE
2022-02-18T12:10:00,C_011,LOUD NOISE
2022-02-18T12:20:00,C_001,LOUD NOISE
2022-02-18T12:20:00,C_004,LOUD NOISE
2022-02-18T12:20:00,C_012,LOUD NOISE
2022-02-18T12:30:00,C_002,LOUD NOISE
2022-02-18T12:40:00,C_015,LOUD NOISE
2022-02-18T12:50:00,C_013,LOUD NOISE
2022-02-18T13:00:00,C_013,LOUD NOISE
2022-02-18T13:10:00,C_001,LOUD NOISE
2022-02-18T13:10:00,C_012,LOUD NOISE
2022-02-18T13:20:00,C_002,LOUD NOISE
2022-02-18T13:20:00,C_004,LOUD NOISE
2022-02-18T13:20:00,C_008,LOUD NOISE
2022-02-18T13:20:00,C_013,LOUD NOISE
2022-02-18T13:30:00,C_012,LOUD NOISE
2022-02-18T13:40:00,C_008,LOUD NOISE
2022-02-18T13:50:00,C_000,LOUD NOISE
2022-02-18T14:00:00,C_006,LOUD NOISE
2022-02-18T14:00:00,C_013,LOUD NOISE
2022-02-18T14:20:00,C_013,LOUD NOISE
2022-02-18T14:40:00,C_013,LOUD NOISE
2022-02-18T14:50:00,C_002,LOUD NOISE
2022-02-18T15:20:00,C_002,LOUD NOISE
2022-02-18T15:30:00,C_013,LOUD NOISE
2022-02-19T08:10:00,C_001,LOUD NOISE
2022-02-19T08:10:00,C_006,LOUD NOISE
2022-02-19T08:30:00,C_013,LOUD NOISE
2022-02-19T09:00:00,C_011,LOUD NOISE
2022-02-19T09:10:00,C_006,LOUD NOISE
2022-02-19T09:20:00,C_013,LOUD NOISE
2022-02-19T09:20:00,C_015,LOUD NOISE
2022-02-19T09:30:00,C_002,LOUD NOISE
2022-02-19T09:30:00,C_011,LOUD NOISE
2022-02-19T09:40:00,C_006,LOUD NOISE
2022-02-19T09:40:00,C_011,HORRIBLE NOISE
2022-02-19T09:40:00,C_011,SAFETY SHUTDOWN
2022-02-19T09:40:00,C_011,POWER OFF
2022-02-19T10:00:00,C_010,LOUD NOISE
2022-02-19T10:10:00,C_002,LOUD NOISE
2022-02-19T10:30:00,C_000,LOUD NOISE
2022-02-19T10:30:00,C_007,LOUD NOISE
2022-02-19T10:30:00,C_008,LOUD NOISE
2022-02-19T10:40:00,C_001,LOUD NOISE
2022-02-19T10:40:00,C_005,LOUD NOISE
2022-02-19T10:50:00,C_006,LOUD NOISE
2022-02-19T11:00:00,C_000,LOUD NOISE
2022-02-19T11:00:00,C_001,LOUD NOISE
2022-02-19T11:20:00,C_015,LOUD NOISE
2022-02-19T11:30:00,C_006,LOUD NOISE
2022-02-19T11:30:00,C_008,LOUD NOISE
2022-02-19T11:30:00,C_013,LOUD NOISE
2022-02-19T12:00:00,C_001,LOUD NOISE
2022-02-19T12:10:00,C_001,LOUD NOISE
2022-02-19T12:20:00,C_000,LOUD NOISE
2022-02-19T12:30:00,C_012,LOUD NOISE
2022-02-19T12:40:00,C_012,LOUD NOISE
2022-02-19T13:00:00,C_000,LOUD NOISE
2022-02-19T13:20:00,C_001,LOUD NOISE
2022-02-19T13:30:00,C_013,LOUD NOISE
2022-02-19T13:40:00,C_012,LOUD NOISE
2022-02-19T13:50:00,C_008,LOUD NOISE
2022-02-19T14:00:00,C_002,LOUD NOISE
2022-02-19T14:10:00,C_008,LOUD NOISE
2022-02-19T14:10:00,C_015,LOUD NOISE
2022-02-19T14:20:00,C_012,LOUD NOISE
2022-02-19T14:30:00,C_001,LOUD NOISE
2022-02-19T14:40:00,C_001,LOUD NOISE
2022-02-19T14:50:00,C_004,LOUD NOISE
2022-02-19T14:50:00,C_009,LOUD NOISE
2022-02-19T15:00:00,C_015,LOUD NOISE
2022-02-19T15:50:00,C_010,LOUD NOISE
2022-02-21T08:00:00,C_000,REPAIRS DONE
2022-02-21T08:00:00,C_001,REPAIRS DONE
2022-02-21T08:00:00,C_002,REPAIRS DONE
2022-02-21T08:00:00,C_003,REPAIRS DONE
