time,machine_id,event
2022-05-18T13:10:00,E_010,LOUD NOISE
2022-05-18T13:10:00,E_014,LOUD NOISE
2022-05-18T13:20:00,E_014,LOUD NOISE
2022-05-18T13:40:00,E_015,LOUD NOISE
2022-05-18T14:00:00,E_007,LOUD NOISE
2022-05-18T14:10:00,E_004,LOUD NOISE
2022-05-18T14:30:00,E_002,LOUD NOISE
2022-05-18T14:40:00,E_006,LOUD NOISE
2022-05-18T14:50:00,E_008,LOUD NOISE
2022-05-18T15:00:00,E_007,LOUD NOISE
2022-05-18T15:20:00,E_002,LOUD NOISE
2022-05-18T15:20:00,E_007,LOUD NOISE
2022-05-18T15:40:00,E_004,LOUD NOISE
2022-05-19T08:00:00,E_007,LOUD NOISE
2022-05-19T08:30:00,E_001,LOUD NOISE
2022-05-19T08:50:00,E_013,LOUD NOISE
2022-05-19T08:50:00,E_015,LOUD NOISE
2022-05-19T09:00:00,E_010,VERY LOUD NOISE
2022-05-19T09:20:00,E_001,LOUD NOISE
2022-05-19T09:20:00,E_007,LOUD NOISE
2022-05-19T09:30:00,E_014,LOUD NOISE
2022-05-19T09:50:00,E_010,LOUD NOISE
2022-05-19T10:00:00,E_011,LOUD NOISE
2022-05-19T10:10:00,E_001,LOUD NOISE
2022-05-19T10:40:00,E_004,LOUD NOISE
2022-05-19T11:10:00,E_002,LOUD NOISE
2022-05-19T11:10:00,E_007,LOUD NOISE
2022-05-19T11:20:00,E_011,LOUD NOISE
2022-05-19T11:40:00,E_008,LOUD NOISE
2022-05-19T11:50:00,E_009,LOUD NOISE
2022-05-19T12:00:00,E_015,VERY LOUD NOISE
2022-05-19T12:10:00,E_011,LOUD NOISE
2022-05-19T12:30:00,E_002,LOUD NOISE
2022-05-19T12:50:00,E_009,LOUD NOISE
2022-05-19T13:10:00,E_010,LOUD NOISE
2022-05-19T13:20:00,E_014,LOUD NOISE
2022-05-19T13:30:00,E_007,LOUD NOISE
2022-05-19T13:30:00,E_008,LOUD NOISE
2022-05-19T14:00:00,E_007,LOUD NOISE
2022-05-19T14:00:00,E_015,LOUD NOISE
2022-05-19T14:20:00,E_004,LOUD NOISE
2022-05-19T14:40:00,E_009,LOUD NOISE
2022-05-19T14:50:00,E_004,LOUD NOISE
2022-05-19T14:50:00,E_009,LOUD NOISE
2022-05-19T14:50:00,E_014,LOUD NOISE
2022-05-19T15:10:00,E_002,LOUD NOISE
2022-05-19T15:10:00,E_009,LOUD NOISE
2022-05-19T15:10:00,E_010,LOUD NOISE
2022-05-19T15:10:00,E_011,LOUD NOISE
2022-05-19T15:20:00,E_007,LOUD NOISE
2022-05-19T15:20:00,E_011,LOUD NOISE
2022-05-19T15:30:00,E_002,LOUD NOISE
2022-05-19T15:40:00,E_008,LOUD NOISE
2022-05-19T15:40:00,E_011,LOUD NOISE
2022-05-19T15:50:00,E_008,LOUD NOISE
2022-05-20T08:10:00,E_008,LOUD NOISE
2022-05-20T08:10:00,E_010,LOUD NOISE
2022-05-20T08:20:00,E_003,LOUD NOISE
2022-05-20T08:30:00,E_009,LOUD NOISE
2022-05-20T08:30:00,E_011,LOUD NOISE
2022-05-20T08:30:00,E_014,LOUD NOISE
2022-05-20T08:30:00,E_015,LOUD NOISE
2022-05-20T08:50:00,E_015,LOUD NOISE
2022-05-20T09:30:00,E_003,LOUD NOISE
2022-05-20T10:00:00,E_002,LOUD NOISE
2022-05-20T10:10:00,E_004,LOUD NOISE
2022-05-20T10:50:00,E_008,LOUD NOISE
2022-05-20T11:10:00,E_008,LOUD NOISE
2022-05-20T11:20:00,E_011,LOUD NOISE
2022-05-20T11:30:00,E_001,LOUD NOISE
2022-05-20T11:30:00,E_015,LOUD NOISE
2022-05-20T11:40:00,E_015,LOUD NOISE
2022-05-20T11:50:00,E_009,LOUD NOISE
2022-05-20T12:00:00,E_008,LOUD NOISE
2022-05-20T12:00:00,E_011,LOUD NOISE
2022-05-20T12:00:00,E_014,LOUD NOISE
2022-05-20T12:40:00,E_008,LOUD NOISE
2022-05-20T12:40:00,E_011,LOUD NOISE
2022-05-20T12:50:00,E_008,LOUD NOISE
2022-05-20T13:00:00,E_002,LOUD NOISE
2022-05-20T13:00:00,E_004,LOUD NOISE
2022-05-20T13:10:00,E_010,LOUD NOISE
2022-05-20T13:20:00,E_001,LOUD NOISE
2022-05-20T14:00:00,E_009,LOUD NOISE
2022-05-20T14:10:00,E_007,VERY LOUD NOISE
2022-05-20T14:40:00,E_003,LOUD NOISE
2022-05-20T14:50:00,E_008,LOUD NOISE
2022-05-20T15:10:00,E_000,LOUD NOISE
2022-05-20T15:30:00,E_007,LOUD NOISE
2022-05-20T15:30:00,E_014,LOUD NOISE
2022-05-20T15:40:00,E_002,VERY LOUD NOISE
2022-05-20T15:50:00,E_008,LOUD NOISE
2022-05-21T08:10:00,E_008,LOUD NOISE
2022-05-21T08:10:00,E_011,LOUD NOISE
2022-05-21T08:10:00,E_015,LOUD NOISE
2022-05-21T08:40:00,E_009,LOUD NOISE
2022-05-21T08:50:00,E_014,LOUD NOISE
2022-05-21T09:00:00,E_010,LOUD NOISE
2022-05-21T09:00:00,E_014,LOUD NOISE
2022-05-21T09:10:00,E_008,LOUD NOISE
2022-05-21T09:40:00,E_011,LOUD NOISE
2022-05-21T09:40:00,E_014,LOUD NOISE
2022-05-21T09:50:00,E_008,LOUD NOISE
2022-05-21T10:10:00,E_008,LOUD NOISE
2022-05-21T10:10:00,E_011,LOUD NOISE
2022-05-21T10:10:00,E_014,LOUD NOISE
2022-05-21T10:40:00,E_015,LOUD NOISE
2022-05-21T11:20:00,E_008,LOUD NOISE
2022-05-21T12:00:00,E_010,LOUD NOISE
2022-05-21T12:20:00,E_008,LOUD NOISE
2022-05-21T12:30:00,E_015,LOUD NOISE
2022-05-21T12:40:00,E_007,LOUD NOISE
2022-05-21T12:50:00,E_002,LOUD NOISE
2022-05-21T12:50:00,E_010,LOUD NOISE
2022-05-21T13:00:00,E_008,LOUD NOISE
2022-05-21T13:30:00,E_007,LOUD NOISE
2022-05-21T13:40:00,E_002,LOUD NOISE
2022-05-21T13:40:00,E_014,LOUD NOISE
2022-05-21T14:20:00,E_014,LOUD NOISE
2022-05-21T14:40:00,E_008,LOUD NOISE
2022-05-21T15:20:00,E_007,LOUD NOISE
2022-05-21T15:40:00,E_011,LOUD NOISE
2022-05-21T15:40:00,E_014,LOUD NOISE
2022-05-21T15:50:00,E_011,LOUD NOISE
