DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2014-11-19,14,7,14,8,13,10,0.0,90,8.0,1019,38.0,14,11,7
2014-11-20,12,7,21,8,12,8,2.7,85,9.625,1020,51.125,12,8,5
2014-11-21,16,7,14,8,15,12,0.2,93,7.875,1018,30.625,16,13,10
2014-11-22,16,12,15,12,16,13,0.1,93,8.0,1015,53.0,16,14,12
2014-11-23,15,10,9,13,15,12,0.4,95,6.75,1018,75.875,15,14,14
2014-11-24,12,9,22,9,12,11,0.2,88,9.875,1021,84.25,12,10,7
2014-11-25,14,10,8,10,14,12,0.9,95,2.75,1019,85.875,15,13,12
2014-11-26,14,9,11,10,14,10,0.1,90,5.75,1013,62.125,14,12,12
2014-11-27,13,8,18,8,13,9,0.0,95,6.0,1009,52.625,13,9,7
2014-11-28,17,9,26,9,16,13,0.4,90,10.0,998,25.625,17,12,8
2014-11-29,16,10,17,10,16,11,0.0,85,10.0,1010,25.625,16,11,10
2014-11-30,13,7,19,7,12,9,0.0,75,10.0,1012,12.625,13,8,4
2014-12-01,11,6,22,6,11,7,0.0,91,10.0,1013,66.375,11,8,6
2014-12-02,9,6,19,7,9,8,0.2,85,10.0,1018,73.75,9,6,5
2014-12-03,8,2,21,7,7,3,0.2,87,9.0,1019,70.375,8,7,3
2014-12-04,5,2,9,2,5,4,0.0,83,10.0,1015,77.25,6,2,0
2014-12-05,7,3,15,3,7,4,0.2,85,9.375,1025,63.75,7,4,4
2014-12-06,8,1,21,3,8,3,0.0,89,10.0,1029,11.625,8,2,0
2014-12-07,11,0,17,3,11,9,0.1,85,9.0,1029,41.375,11,8,3
2014-12-08,9,4,19,5,9,4,0.5,87,10.0,1029,44.625,9,7,5
2014-12-09,9,2,8,2,9,6,0.0,85,10.0,1033,27.625,9,5,2
2014-12-10,13,9,22,13,13,10,0.4,93,9.0,1029,75.0,13,12,10
2014-12-11,12,8,21,9,12,10,0.0,76,10.0,1025,52.0,12,8,8
2014-12-12,13,11,34,11,13,12,5.4,87,9.625,1016,89.75,13,10,10
2014-12-13,11,3,23,9,6,3,7.0,92,9.25,1016,64.125,11,8,1
2014-12-14,6,1,9,1,6,1,0.0,94,8.0,1020,12.75,8,4,0
2014-12-15,10,4,15,7,10,7,1.7,93,8.875,1019,85.75,10,9,7
2014-12-16,10,7,12,7,10,7,0.1,95,5.75,1021,66.625,10,9,6
2014-12-17,13,8,27,12,13,12,2.2,93,8.875,1020,99.0,13,12,9
2014-12-18,14,13,24,13,14,13,0.0,93,10.0,1026,81.0,14,13,11
2014-12-19,14,11,28,13,14,13,0.7,94,9.0,1028,90.75,14,12,10
2014-12-20,10,5,12,6,10,6,0.0,85,9.0,1036,20.625,10,7,7
2014-12-21,11,4,15,5,11,9,0.0,92,10.0,1037,50.125,11,7,5
2014-12-22,12,7,19,9,12,8,0.0,92,10.0,1033,55.25,12,9,7
2014-12-23,11,5,17,5,9,10,0.2,87,9.0,1029,37.25,11,8,4
2014-12-24,14,9,26,10,14,12,0.8,88,8.0,1027,64.875,14,11,8
2014-12-25,10,4,13,4,10,6,0.0,89,10.0,1036,33.5,10,6,5
2014-12-26,11,2,15,2,8,9,0.9,89,9.875,1035,55.875,11,9,5
2014-12-27,11,5,26,8,9,6,0.0,81,10.0,1018,61.875,11,10,3
2014-12-28,4,-3,32,2,4,-2,0.0,85,10.0,1035,5.875,4,2,-3
2014-12-29,4,-4,9,-3,3,1,0.0,53,10.0,1043,2.0,6,0,-3
2014-12-30,5,-2,8,-1,5,-2,0.0,93,9.0,1043,3.625,9,5,-2
2014-12-31,5,-2,13,-2,4,0,0.0,72,10.0,1039,1.125,6,1,-2
