DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2010-11-17,9,5,22,5,6,5,2.1,94,8.75,1013,57.875,9,8,1
2010-11-18,12,6,16,6,12,7,0.7,89,9.875,1012,34.625,12,8,8
2010-11-19,12,6,19,7,12,9,0.5,96,8.0,1013,54.625,13,10,7
2010-11-20,10,7,20,7,9,7,2.6,97,9.625,1008,81.0,10,9,4
2010-11-21,8,4,20,6,8,4,0.7,93,9.0,1007,86.875,8,7,2
2010-11-22,9,4,13,4,9,5,0.0,94,4.25,1009,73.875,9,6,3
2010-11-23,9,2,9,2,9,4,0.0,90,4.75,1014,44.5,9,5,3
2010-11-24,9,1,11,1,9,4,1.1,89,6.0,1015,36.375,9,5,4
2010-11-25,6,0,18,4,6,1,0.0,93,7.75,1012,44.375,6,3,-1
2010-11-26,4,-1,12,-1,4,0,0.8,83,8.875,1013,33.875,5,1,0
2010-11-27,4,-1,8,0,3,2,0.2,88,8.625,1002,80.0,4,1,-1
2010-11-28,3,-3,18,0,3,-2,1.1,95,3.5,1005,65.5,3,2,-3
2010-11-29,2,-4,19,-4,2,-3,0.0,86,6.5,1010,34.0,2,0,-6
2010-11-30,1,-4,29,-4,1,-3,0.0,69,10.0,1010,20.625,1,0,-9
2010-12-01,-1,-5,15,-5,-1,-5,0.0,83,10.0,1006,35.875,0,0,-8
2010-12-02,3,-4,16,-4,3,-2,0.3,84,4.125,1006,33.75,3,0,-3
2010-12-03,4,-4,14,-3,4,-4,0.1,93,7.375,1017,37.75,4,0,-4
2010-12-04,9,-1,24,4,9,6,0.5,92,9.0,1017,71.125,9,6,2
2010-12-05,6,2,14,4,6,3,6.1,100,5.375,1011,95.125,6,6,2
2010-12-06,4,1,24,3,4,2,2.4,96,8.875,998,99.375,4,3,-3
2010-12-07,3,0,21,1,2,3,1.2,96,9.875,1000,94.125,3,2,-3
2010-12-08,2,1,31,1,2,2,3.0,95,8.875,1019,84.625,2,2,-6
2010-12-09,4,-1,15,-1,4,-1,0.0,93,10.0,1035,10.0,4,1,-5
2010-12-10,6,-2,7,-1,6,0,0.0,86,9.0,1037,0.0,10,6,3
2010-12-11,6,0,9,0,6,2,0.0,88,10.0,1034,6.25,8,4,1
2010-12-12,6,0,23,0,6,1,0.0,97,8.75,1023,47.625,6,3,-3
2010-12-13,3,-4,22,-1,3,-3,0.0,94,10.0,1025,29.125,3,0,-5
2010-12-14,6,-4,14,-3,6,0,0.0,87,10.0,1034,24.125,6,3,-4
2010-12-15,3,-4,13,-4,2,-1,0.0,82,10.0,1037,11.0,3,0,-4
2010-12-16,6,-1,20,1,6,5,0.2,94,7.75,1031,84.75,6,5,0
2010-12-17,4,-2,17,-2,4,-1,0.0,87,9.0,1006,32.0,5,4,-4
2010-12-18,6,-1,22,0,6,3,1.5,96,7.5,1000,66.375,6,5,-1
2010-12-19,11,2,39,7,11,6,7.5,95,8.375,998,71.5,11,9,4
2010-12-20,10,4,16,5,10,7,0.1,95,7.0,1003,64.25,10,8,5
2010-12-21,6,3,16,5,5,4,1.9,99,7.875,1003,76.625,6,5,1
2010-12-22,4,1,30,2,4,1,2.0,98,9.875,1001,87.625,4,3,-4
2010-12-23,4,1,31,1,4,1,0.0,94,10.0,1007,69.5,4,2,-4
2010-12-24,4,-1,31,1,4,0,0.0,92,10.0,1020,52.75,4,1,-4
2010-12-25,4,-2,22,-1,4,-1,0.0,94,10.0,1030,12.25,4,0,-5
2010-12-26,2,-4,12,-4,2,-2,0.0,86,8.0,1031,18.375,3,0,-5
2010-12-27,3,-3,20,-2,3,1,1.3,53,9.875,1025,61.125,4,2,-6
2010-12-28,10,5,19,7,10,7,3.8,96,8.625,1018,70.875,10,9,5
2010-12-29,9,5,21,5,9,6,0.3,93,8.0,1019,72.375,9,7,3
2010-12-30,8,3,19,4,8,4,0.0,98,10.0,1019,63.0,8,6,0
2010-12-31,5,0,20,2,5,2,0.0,96,10.0,1022,48.875,6,3,-3
