DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2012-11-16,15,7,14,7,15,11,0.0,77,9.0,1018,10.375,16,12,8
2012-11-17,14,9,10,9,14,11,0.7,94,5.0,1011,64.125,14,12,10
2012-11-18,11,6,18,8,10,7,4.2,93,9.75,1015,66.25,11,10,5
2012-11-19,12,4,19,4,12,9,0.0,90,6.25,1015,59.0,12,8,7
2012-11-20,14,9,19,10,14,10,0.1,86,10.0,1015,54.0,14,9,8
2012-11-21,13,8,20,12,13,9,0.6,85,10.0,1022,55.375,13,11,9
2012-11-22,13,8,27,8,13,10,0.0,84,10.0,1022,26.875,13,8,7
2012-11-23,14,11,25,12,13,11,2.2,85,8.875,1016,71.375,14,10,10
2012-11-24,14,9,29,10,12,14,0.4,89,9.0,1015,80.75,14,12,8
2012-11-25,13,10,20,10,13,11,0.1,78,10.0,1017,52.875,13,9,9
2012-11-26,11,7,27,10,11,8,2.0,82,9.875,1007,48.375,11,9,8
2012-11-27,10,4,14,5,10,5,0.1,89,9.0,1008,43.125,10,6,5
2012-11-28,9,4,27,5,9,5,0.0,86,10.0,1013,55.25,9,5,3
2012-11-29,7,2,21,4,7,3,0.0,76,10.0,1014,41.875,7,3,2
2012-11-30,6,0,9,0,6,2,0.1,88,7.0,1015,35.625,7,2,0
2012-12-01,8,0,8,0,8,5,0.0,80,10.0,1020,33.75,8,3,2
2012-12-02,9,4,8,4,9,6,0.2,90,9.0,1020,63.875,9,6,6
2012-12-03,12,9,26,11,12,12,2.5,93,6.875,1020,90.375,12,11,9
2012-12-04,10,6,26,6,10,6,0.5,80,10.0,1014,34.25,10,6,3
2012-12-05,9,2,28,5,9,4,0.1,82,10.0,1018,19.5,9,3,2
2012-12-06,7,0,14,0,7,4,0.1,78,10.0,1022,37.0,7,1,3
2012-12-07,9,5,31,8,9,6,9.5,84,9.375,1015,51.125,9,8,3
2012-12-08,8,2,13,6,8,4,0.0,86,10.0,1030,56.0,8,4,4
2012-12-09,8,0,13,1,8,6,0.0,80,10.0,1031,40.5,8,4,3
2012-12-10,9,2,16,7,9,3,0.0,95,9.0,1025,38.375,9,6,4
2012-12-11,5,-1,12,0,5,1,0.0,91,8.0,1028,16.375,5,0,-2
2012-12-12,2,-3,20,-3,2,-1,0.0,72,10.0,1026,33.625,2,0,-7
2012-12-13,8,-1,23,3,8,5,0.6,96,9.875,1009,77.5,8,7,3
2012-12-14,13,7,43,12,13,10,7.0,94,9.625,999,77.125,13,12,9
2012-12-15,12,9,34,9,12,9,1.9,84,9.875,1007,40.875,12,8,7
2012-12-16,12,9,26,9,12,9,6.6,86,9.75,1010,44.25,12,9,7
2012-12-17,11,8,24,9,11,8,0.2,82,10.0,1016,40.0,11,7,6
2012-12-18,11,7,9,7,11,7,0.0,87,10.0,1020,30.375,11,8,7
2012-12-19,12,7,22,9,12,12,6.1,98,8.375,1019,95.75,13,12,8
2012-12-20,13,9,30,11,13,9,3.7,89,9.625,1011,61.375,13,10,8
2012-12-21,11,7,7,9,11,7,2.9,97,7.875,1020,57.125,11,9,10
2012-12-22,14,9,30,12,14,13,3.7,97,9.75,1019,91.25,14,13,11
2012-12-23,15,11,30,13,15,12,0.2,90,9.0,1016,47.375,15,12,11
2012-12-24,15,9,31,9,15,12,0.1,93,10.0,1013,19.375,15,11,7
2012-12-25,12,9,31,10,12,9,2.4,84,9.625,1012,46.0,12,10,7
2012-12-26,12,8,30,8,12,12,2.7,88,9.625,1020,58.375,12,11,7
2012-12-27,12,9,36,12,12,9,0.4,87,10.0,1026,51.125,12,11,8
2012-12-28,13,10,27,12,13,11,0.2,96,10.0,1028,75.0,13,11,10
2012-12-29,13,8,34,8,13,9,1.2,92,9.875,1021,46.5,13,9,6
2012-12-30,12,8,22,8,12,8,0.1,83,10.0,1025,23.875,12,7,6
2012-12-31,12,8,35,10,12,10,3.9,87,8.625,1024,76.5,12,9,8
