DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2011-11-18,15,8,21,8,15,10,0.0,82,10.0,1022,17.75,15,8,8
2011-11-19,15,8,15,8,15,11,0.0,89,8.0,1015,25.125,15,11,8
2011-11-20,15,9,15,9,15,10,0.0,85,6.0,1017,18.5,15,10,9
2011-11-21,15,10,14,11,14,12,0.2,95,5.5,1014,75.75,15,12,10
2011-11-22,16,9,8,9,15,11,0.0,89,5.75,1022,45.0,16,12,11
2011-11-23,13,9,14,10,13,11,0.1,87,10.0,1031,74.875,13,10,9
2011-11-24,12,7,10,7,11,7,0.0,92,7.0,1032,47.375,12,8,7
2011-11-25,14,5,12,7,14,12,0.2,94,6.375,1033,48.875,14,12,9
2011-11-26,12,7,9,7,12,9,0.0,94,7.0,1034,25.875,13,10,10
2011-11-27,15,10,15,12,15,12,0.3,91,8.375,1030,72.25,15,12,12
2011-11-28,13,9,12,10,13,10,0.1,94,7.75,1028,76.125,14,11,10
2011-11-29,14,7,27,7,14,13,0.4,90,10.0,1022,62.5,14,11,8
2011-11-30,12,5,13,6,12,10,0.0,86,10.0,1027,58.25,12,10,6
2011-12-01,15,12,31,13,15,13,10.3,93,8.75,1019,82.625,15,14,12
2011-12-02,11,7,11,7,11,7,0.3,90,10.0,1022,27.25,11,10,6
2011-12-03,13,8,24,12,13,13,2.0,92,8.875,1021,93.875,13,12,10
2011-12-04,14,12,30,12,13,14,0.4,94,10.0,1014,94.375,14,13,12
2011-12-05,10,6,21,6,10,8,0.0,80,10.0,1018,34.375,10,7,5
2011-12-06,11,7,21,7,11,10,0.0,84,10.0,1019,60.875,11,8,6
2011-12-07,12,9,28,12,12,10,0.0,85,10.0,1026,78.5,12,10,10
2011-12-08,13,7,21,10,13,12,0.6,86,8.0,1028,78.375,13,11,10
2011-12-09,12,9,19,12,11,10,0.4,91,9.0,1018,93.625,12,11,10
2011-12-10,9,4,13,5,9,5,0.0,87,10.0,1019,44.75,9,7,3
2011-12-11,11,3,18,3,10,10,5.2,94,7.625,1018,61.125,12,10,3
2011-12-12,11,5,19,5,11,9,1.1,80,9.875,1017,41.375,11,9,5
2011-12-13,13,9,30,13,12,9,7.2,88,8.5,1007,67.875,13,12,8
2011-12-14,10,7,34,8,8,7,3.6,77,9.875,1009,54.5,11,8,4
2011-12-15,12,6,25,6,10,12,12.1,92,9.125,1014,72.625,13,11,4
2011-12-16,14,4,41,14,9,5,0.0,87,9.875,1006,62.375,14,14,4
2011-12-17,8,3,23,4,8,4,0.1,89,10.0,1018,13.25,8,3,2
2011-12-18,7,3,15,3,7,4,0.1,89,10.0,1023,21.75,7,2,0
2011-12-19,9,3,13,3,6,8,3.2,99,9.75,1024,80.25,9,9,4
2011-12-20,11,8,21,9,11,8,0.0,94,10.0,1025,69.5,11,9,6
2011-12-21,13,8,24,11,13,12,1.3,92,9.875,1028,87.375,13,11,9
2011-12-22,12,8,11,8,12,9,0.0,95,9.0,1032,52.125,12,9,7
2011-12-23,11,7,24,9,11,10,0.1,90,10.0,1030,63.125,11,9,7
2011-12-24,9,4,12,4,9,5,0.0,88,10.0,1038,3.5,10,5,2
2011-12-25,11,6,14,7,11,7,0.0,85,10.0,1039,61.625,11,7,6
2011-12-26,10,3,8,3,10,5,0.0,89,10.0,1039,1.375,12,8,5
2011-12-27,7,1,13,1,6,3,0.0,83,10.0,1037,20.375,7,3,-1
2011-12-28,11,4,17,6,11,8,0.1,93,10.0,1033,28.375,12,9,7
2011-12-29,9,3,23,3,9,7,0.0,87,10.0,1035,19.25,9,5,2
2011-12-30,12,7,23,9,11,11,2.2,94,8.875,1029,88.625,12,11,7
2011-12-31,13,12,22,12,13,13,0.1,97,10.0,1022,95.5,14,13,10
