DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2016-11-18,12,7,26,9,11,8,2.2,75,9.875,1008,59.75,13,9,7
2016-11-19,11,6,22,6,11,9,2.4,77,9.875,1011,58.25,11,8,7
2016-11-20,14,12,24,12,14,13,3.7,90,9.875,997,78.25,14,12,11
2016-11-21,14,10,41,13,14,12,3.2,89,9.875,997,70.875,14,11,10
2016-11-22,12,8,12,8,12,8,0.0,82,10.0,1012,33.5,13,7,9
2016-11-23,12,7,28,7,10,11,2.7,90,9.375,1012,83.75,12,11,5
2016-11-24,13,9,31,11,13,9,1.1,86,9.875,1013,56.25,13,10,8
2016-11-25,10,8,19,9,10,9,0.6,89,9.0,1015,92.0,10,9,6
2016-11-26,12,6,13,6,12,7,0.0,90,9.0,1016,33.375,12,9,6
2016-11-27,11,6,21,6,11,6,0.0,89,10.0,1019,15.5,11,7,4
2016-11-28,7,3,27,4,7,4,0.0,82,10.0,1023,18.875,8,4,-1
2016-11-29,4,-1,23,-1,4,0,0.0,70,10.0,1030,1.25,4,0,-6
2016-11-30,10,0,15,3,10,5,0.0,80,10.0,1033,28.125,10,6,1
2016-12-01,9,2,15,2,9,3,0.0,83,10.0,1032,0.0,9,3,1
2016-12-02,6,0,20,0,6,2,0.0,74,10.0,1026,3.875,6,2,-3
2016-12-03,7,1,27,3,7,4,0.0,86,10.0,1020,30.25,7,3,0
2016-12-04,9,1,22,1,8,6,0.0,84,10.0,1018,34.75,9,5,-2
2016-12-05,12,7,17,7,12,10,0.0,91,10.0,1024,57.625,12,10,5
2016-12-06,13,7,11,7,13,9,0.0,92,8.0,1029,18.25,14,10,7
2016-12-07,13,7,11,7,13,9,0.0,79,10.0,1031,24.875,14,7,7
2016-12-08,11,5,14,5,11,8,0.0,88,8.0,1031,27.5,12,9,4
2016-12-09,11,6,13,6,11,7,0.0,91,9.0,1031,20.875,12,8,5
2016-12-10,12,7,12,7,12,8,0.0,92,8.0,1029,8.375,13,9,6
2016-12-11,12,8,4,10,12,11,0.7,98,3.75,1027,99.375,13,11,11
2016-12-12,14,10,16,10,14,10,0.0,93,9.0,1026,74.125,14,11,8
2016-12-13,13,8,15,8,13,9,0.0,92,9.0,1024,21.875,13,10,6
2016-12-14,11,4,18,4,11,8,0.0,91,10.0,1020,51.75,11,8,2
2016-12-15,12,6,18,6,11,9,0.0,96,10.0,1021,57.0,12,9,4
2016-12-16,11,6,10,6,11,8,0.0,91,9.0,1030,37.875,12,9,4
2016-12-17,11,5,9,5,11,6,0.0,88,10.0,1039,3.375,12,8,6
2016-12-18,8,2,12,3,8,3,0.0,88,10.0,1039,8.125,8,4,1
2016-12-19,5,1,13,1,4,3,0.0,86,9.0,1030,54.5,5,2,0
2016-12-20,6,-2,9,-2,6,3,0.0,91,7.0,1024,24.25,6,2,1
2016-12-21,11,5,23,7,10,10,2.4,97,7.875,1027,100.0,11,10,5
2016-12-22,12,6,10,10,12,7,1.6,92,8.875,1034,57.125,12,12,8
2016-12-23,12,4,17,4,9,10,0.1,95,6.0,1036,48.875,12,11,2
2016-12-24,12,7,9,8,11,8,0.5,91,7.0,1036,34.375,12,12,7
2016-12-25,13,8,12,10,13,11,0.0,97,6.5,1035,84.5,13,11,10
2016-12-26,13,6,16,12,13,7,0.2,98,5.25,1039,68.875,13,12,9
2016-12-27,7,2,20,2,7,3,0.0,89,10.0,1041,50.0,7,4,-2
2016-12-28,8,2,18,2,8,4,0.0,65,10.0,1040,35.25,9,2,-2
2016-12-29,6,0,12,0,6,1,0.0,73,10.0,1036,7.75,9,3,-2
2016-12-30,6,-1,9,-1,6,0,0.0,59,10.0,1037,0.0,9,2,0
2016-12-31,5,-2,7,-2,5,-2,0.0,51,10.0,1036,2.125,7,0,-1
