DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2013-11-17,5,1,19,2,5,3,0.0,85,9.0,1027,48.875,5,2,-1
2013-11-18,8,0,12,0,7,4,0.0,86,5.0,1017,32.125,8,5,3
2013-11-19,9,2,21,6,9,3,0.4,86,7.75,1018,54.75,9,7,3
2013-11-20,9,1,23,1,9,8,3.0,90,9.75,1019,58.125,9,7,2
2013-11-21,8,1,25,5,8,3,0.4,89,10.0,1008,52.375,8,5,3
2013-11-22,8,1,19,1,8,5,0.0,90,9.0,1016,39.375,8,4,0
2013-11-23,9,4,21,4,9,7,0.0,92,10.0,1023,66.125,9,6,2
2013-11-24,10,5,23,5,10,8,0.1,89,10.0,1030,67.375,10,6,4
2013-11-25,8,3,24,4,8,5,0.0,88,10.0,1036,40.75,9,5,3
2013-11-26,8,2,21,3,8,6,0.0,92,10.0,1037,51.125,9,4,1
2013-11-27,8,2,14,3,8,4,0.0,88,9.0,1036,60.375,8,3,2
2013-11-28,6,0,13,0,6,3,0.0,86,7.0,1035,42.25,6,2,-2
2013-11-29,9,2,15,4,9,8,0.0,93,10.0,1035,61.75,9,7,5
2013-11-30,9,4,20,7,9,6,0.0,88,10.0,1029,57.625,9,7,3
2013-12-01,9,3,18,3,8,5,0.0,93,10.0,1031,40.125,9,5,1
2013-12-02,8,1,20,1,8,7,0.0,89,10.0,1031,42.875,8,4,-2
2013-12-03,7,2,7,2,7,3,0.0,90,10.0,1030,15.75,11,6,2
2013-12-04,7,0,9,1,7,4,0.0,86,9.0,1033,8.25,8,5,2
2013-12-05,9,3,13,3,9,4,0.0,96,5.75,1033,30.625,9,5,3
2013-12-06,10,3,16,6,10,4,0.0,94,8.0,1033,38.25,11,7,6
2013-12-07,8,2,9,2,8,3,0.0,85,10.0,1033,4.0,9,3,3
2013-12-08,8,1,10,1,8,3,0.0,79,10.0,1030,17.0,8,4,0
2013-12-09,8,1,10,1,8,3,0.0,72,10.0,1031,6.375,9,3,1
2013-12-10,9,1,10,1,9,3,0.0,64,10.0,1032,0.0,11,2,3
2013-12-11,8,2,18,2,8,4,0.0,76,10.0,1031,17.125,9,4,-2
2013-12-12,8,4,12,4,8,4,0.0,96,4.5,1028,58.5,8,6,3
2013-12-13,10,5,17,5,10,10,0.7,93,8.875,1026,61.25,10,10,4
2013-12-14,11,3,22,3,11,8,0.0,79,10.0,1033,26.875,11,6,4
2013-12-15,13,7,22,7,13,9,0.0,94,10.0,1030,32.25,13,9,5
2013-12-16,14,7,21,7,14,8,0.0,93,10.0,1026,23.75,14,9,6
2013-12-17,13,7,23,7,13,11,0.1,94,10.0,1023,49.125,13,10,6
2013-12-18,13,7,28,7,13,10,3.8,92,9.625,1023,60.25,13,9,5
2013-12-19,12,6,18,8,11,8,2.1,80,9.875,1013,44.375,12,11,5
2013-12-20,10,4,15,4,10,7,0.0,80,10.0,1031,21.125,11,5,4
2013-12-21,11,8,34,9,11,10,1.0,83,9.875,1030,87.25,11,10,7
2013-12-22,13,10,35,11,13,10,0.5,89,10.0,1022,53.625,13,11,9
2013-12-23,12,10,41,10,12,11,4.3,90,9.625,1022,60.5,12,10,7
2013-12-24,12,10,48,12,12,10,25.9,94,8.375,998,95.25,12,11,8
2013-12-25,10,5,23,6,10,5,1.1,91,10.0,990,41.625,10,6,3
2013-12-26,10,4,20,4,10,6,0.5,86,9.375,1007,16.625,10,6,3
2013-12-27,13,10,41,12,13,11,8.4,95,8.125,1002,89.25,13,12,9
2013-12-28,10,6,20,7,9,7,1.9,91,10.0,1011,49.125,10,9,6
2013-12-29,9,4,10,4,9,6,0.0,88,10.0,1026,15.625,10,6,4
2013-12-30,10,7,32,9,9,10,0.6,87,9.0,1024,80.5,10,9,5
2013-12-31,12,7,31,9,12,7,6.2,95,8.625,1015,71.625,12,9,6
