DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2015-11-18,17,12,31,12,17,15,0.1,92,10.0,1024,62.25,17,14,13
2015-11-19,17,14,37,15,17,16,0.4,91,10.0,1024,91.625,17,15,16
2015-11-20,16,10,51,16,16,10,0.7,89,9.0,1022,100.0,17,15,12
2015-11-21,10,5,41,5,10,6,0.5,65,9.875,1016,34.0,10,6,2
2015-11-22,8,2,8,2,8,4,0.0,72,10.0,1019,53.0,9,1,5
2015-11-23,8,2,14,2,8,4,0.2,85,8.875,1027,41.0,8,4,1
2015-11-24,12,4,29,6,11,9,2.8,92,9.875,1027,96.25,12,10,4
2015-11-25,13,10,26,10,13,12,0.0,88,10.0,1018,95.875,13,10,8
2015-11-26,12,7,17,10,12,9,0.1,83,10.0,1023,82.875,12,9,8
2015-11-27,12,7,21,8,10,12,1.4,89,10.0,1023,93.625,12,11,7
2015-11-28,11,5,19,5,11,10,0.8,71,10.0,1025,53.375,11,7,5
2015-11-29,13,11,29,12,13,13,0.8,79,9.875,1029,88.25,13,10,10
2015-11-30,14,12,30,12,14,13,0.0,82,10.0,1031,88.0,14,10,10
2015-12-01,14,12,14,12,14,12,0.0,77,10.0,1032,82.875,14,9,11
2015-12-02,13,7,18,7,13,9,0.0,83,10.0,1029,36.375,13,8,6
2015-12-03,12,7,24,7,12,12,0.0,72,10.0,1029,50.625,12,7,5
2015-12-04,11,6,11,9,11,7,0.0,82,10.0,1036,14.75,15,7,8
2015-12-05,12,5,23,5,11,10,0.2,91,9.0,1035,52.875,12,10,3
2015-12-06,15,11,28,11,15,12,0.2,93,9.0,1026,58.375,16,11,9
2015-12-07,14,8,24,8,14,11,0.0,91,10.0,1027,25.375,14,9,6
2015-12-08,13,8,24,12,13,9,1.4,92,9.875,1034,57.75,13,12,11
2015-12-09,12,6,13,7,12,7,0.0,81,10.0,1040,5.0,12,6,6
2015-12-10,9,3,14,3,9,6,0.0,75,10.0,1037,45.625,10,5,1
2015-12-11,14,8,27,10,14,10,0.3,84,9.0,1031,53.0,14,10,9
2015-12-12,12,7,16,9,12,8,0.0,96,7.0,1030,22.25,13,9,7
2015-12-13,10,5,14,5,9,8,0.1,88,10.0,1022,54.375,10,8,3
2015-12-14,13,5,25,5,11,10,0.0,90,10.0,1018,42.875,13,9,3
2015-12-15,15,11,29,11,14,14,2.5,93,9.75,1022,71.75,15,13,8
2015-12-16,16,13,21,14,15,13,0.0,91,10.0,1028,65.75,16,13,13
2015-12-17,15,10,27,10,15,12,0.0,80,10.0,1026,42.0,15,10,9
2015-12-18,9,5,20,5,9,6,0.9,90,9.25,1020,63.375,9,5,3
2015-12-19,9,6,18,6,9,7,2.2,90,9.5,1019,62.875,9,6,4
2015-12-20,10,5,17,5,10,7,1.0,90,8.875,1023,58.0,10,6,5
2015-12-21,14,10,39,10,14,12,0.2,82,9.0,1028,48.25,14,9,8
2015-12-22,14,13,33,14,13,13,1.6,70,8.875,1027,98.125,14,10,10
2015-12-23,14,10,18,10,14,10,0.6,88,9.375,1029,37.25,14,11,9
2015-12-24,15,10,41,11,15,11,2.9,87,9.875,1025,68.375,15,10,10
2015-12-25,16,11,24,13,16,11,1.3,86,9.25,1029,62.375,16,11,11
2015-12-26,14,9,26,9,14,11,0.0,94,10.0,1029,17.375,14,9,6
2015-12-27,14,9,23,9,14,10,0.0,90,10.0,1028,58.875,14,11,7
2015-12-28,8,4,20,4,8,5,2.2,85,9.75,1020,58.375,8,3,2
2015-12-29,13,5,25,7,13,10,1.3,72,9.5,1027,52.875,13,8,6
2015-12-30,14,9,37,9,14,13,4.3,83,9.625,1025,39.875,14,11,6
2015-12-31,13,8,27,8,13,10,5.7,79,9.875,1023,23.75,13,7,6
